feature_id,blank_1,blank_2,blank_3,blank_4,group1_1,group1_2,group1_3,group1_4,group2_1,group2_2,group2_3,group2_4,group3_1,group3_2,group3_3,group3_4,group4_1,group4_2,group4_3,group4_4
feature_8994,0,0,0,0,0,0,0,0,0,0,0,0,274,0,142,96,0,0,0,0
feature_8995,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feature_8996,0,0,0,0,594,238,392,180,472,346,402,452,1036,348,750,370,516,476,528,542
feature_8997,184,190,228,264,250,316,346,316,384,0,460,406,370,356,460,412,456,492,0,666
feature_8998,0,0,0,0,332,0,74,0,94,162,0,132,250,88,144,136,140,126,88,138
feature_8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feature_9000,0,0,0,0,0,0,0,0,0,110,0,0,194,0,456,214,120,198,0,158
feature_9001,2292,2422,2412,2966,2136,2350,2344,2314,2256,2238,2270,1992,2226,2134,2468,2158,6248,10322,6794,7308
feature_9002,0,0,0,0,0,0,0,0,0,564,0,832,0,0,0,0,2098,3530,2958,5060
feature_9003,0,0,0,0,0,0,0,0,0,316,0,226,0,0,0,0,9450,3166,3972,1388
feature_9004,0,0,0,0,0,0,0,0,278,1086,0,660,0,124,0,138,5442,7312,5578,6492
feature_9005,0,0,0,0,0,0,0,0,116,502,98,320,0,116,0,0,2070,2620,2250,2676
feature_9006,0,0,0,0,560,112,118,190,350,264,136,164,138,344,82,586,388,182,84,106
feature_9007,0,0,0,0,442,162,0,112,4084,3514,1876,2358,0,0,0,0,1124,1044,440,792
feature_9008,0,0,0,0,0,0,106,0,0,0,0,0,94,84,0,0,66,0,0,0
feature_9009,0,0,0,0,92,0,0,162,0,0,0,346,0,88,0,0,82,0,0,140
feature_9010,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,94,98,0,0
feature_9011,0,0,0,0,0,0,0,0,146,752,106,590,0,124,0,120,3862,4350,2870,3984
feature_9012,0,0,0,0,0,0,0,0,0,300,0,230,0,0,0,0,8160,1056,2868,1118
feature_9013,0,0,0,0,0,446,0,346,166,178,120,332,0,968,0,1062,0,0,0,0
feature_9014,0,0,0,0,4826,3970,2560,1798,2332,1916,1742,1686,664,2124,660,1726,1038,1526,892,1072
feature_9015,0,0,0,0,1284,1240,1008,754,556,496,324,244,346,368,306,296,246,194,208,420
feature_9016,0,0,0,0,0,288,0,164,0,0,88,0,0,614,0,646,0,106,0,0
feature_9017,0,0,0,0,0,658,0,314,96,82,0,0,0,1216,0,1404,0,66,0,0
feature_9018,0,0,0,0,0,0,0,0,80,316,0,308,0,0,0,0,2068,2348,1506,2522
feature_9019,0,0,0,0,144,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
feature_9020,0,0,0,0,0,0,0,0,96,534,0,450,0,0,0,144,2096,2118,1834,2264
feature_9021,0,0,0,0,0,0,0,0,0,150,96,502,0,0,0,0,3528,4298,2086,4236
feature_9022,0,0,0,0,0,0,0,0,482,594,402,708,0,0,0,0,4136,4224,2392,3380
feature_9023,0,0,0,0,0,0,0,0,0,0,130,282,0,0,0,0,1418,2140,1240,2596
feature_9024,0,0,0,0,0,0,0,0,0,858,178,554,0,118,0,0,6018,6476,4086,6018
feature_9025,0,0,0,0,0,0,0,0,1964,2686,1434,2252,0,0,0,0,2932,4348,2282,3522
feature_9026,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0
feature_9027,92,96,218,76,164,1074,110,556,0,196,280,134,478,3030,346,2594,348,342,374,306
feature_9028,0,0,0,0,0,1424,0,1050,252,280,0,0,142,3840,80,4854,114,128,0,200
feature_9029,792,938,1164,898,944,1262,986,924,1014,1040,740,1256,990,920,814,730,836,1276,1130,1144
feature_9030,0,0,0,0,0,322,0,0,438,1100,290,704,0,0,0,0,5200,5018,3484,4782
feature_9031,0,0,0,0,0,0,0,0,250,736,0,458,0,0,0,0,2242,2626,1372,2688
feature_9032,0,0,0,0,0,492,0,174,0,76,0,0,0,1134,0,1306,0,0,128,0
feature_9033,0,0,0,0,0,618,0,188,140,1630,72,978,0,478,0,526,6428,5476,5044,5460
feature_9034,2816,2692,2656,2316,2078,2804,1874,2404,2106,2542,2120,2008,3086,2360,2432,2308,6356,7330,4500,6374
feature_9035,0,0,0,0,0,174,0,0,0,1500,0,1174,0,438,0,238,5910,6900,5112,6166
feature_9036,0,0,0,0,0,54,0,0,0,1298,0,574,0,0,0,0,4832,5146,4426,4996
feature_9037,0,0,0,0,0,0,0,0,98,528,0,256,0,0,0,0,2594,3150,2542,3516
feature_9038,0,0,0,0,1112,1038,1080,394,838,432,588,382,806,334,654,342,218,300,0,328
feature_9039,0,0,0,0,0,938,0,556,0,0,0,60,0,1648,98,1754,0,0,0,0
feature_9040,0,0,0,0,0,0,0,0,768,972,426,740,0,248,0,264,4608,5862,3834,5114
feature_9041,342,146,228,460,3380,1314,1376,1756,1054,1672,3050,3000,2340,1424,1682,2496,4660,1158,1320,1324
feature_9042,474,550,454,434,1048,594,548,1046,828,564,848,626,830,866,724,684,608,630,482,884
feature_9043,1282,1178,892,606,552,566,640,824,552,504,668,448,1060,550,646,512,634,522,708,652
feature_9044,0,0,0,0,0,1110,0,658,0,0,0,0,202,1350,124,1312,0,0,0,0
feature_9045,0,0,0,0,0,0,0,0,0,442,0,372,0,122,0,0,4080,4082,3428,3742
feature_9046,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,74,2584,3304,1788,3088
feature_9047,0,0,0,0,0,0,0,0,74,552,0,344,0,0,0,170,3164,3612,3580,4230
feature_9048,0,0,0,0,0,400,0,88,400,6148,230,3356,0,914,0,1042,49010,51808,38410,52512
feature_9049,0,0,0,0,156,120,0,0,610,1802,772,1194,88,252,0,170,0,790,0,158
feature_9050,196,280,228,254,334,2032,172,1408,266,196,216,88,628,2160,518,3020,554,370,0,432
feature_9051,0,0,0,0,146,7594,94,3212,108,0,0,72,660,6398,408,11886,0,116,0,94
feature_9052,0,52,0,102,0,1078,106,532,0,0,0,0,188,828,178,1292,100,170,100,0
feature_9053,256,68,102,240,204,3692,158,2028,192,120,102,160,736,3682,404,4964,304,226,268,276
feature_9054,0,0,0,0,0,0,0,0,0,368,0,78,0,0,0,0,2940,3166,2602,3310
feature_9055,0,0,0,0,0,804,0,184,0,0,0,0,0,1120,0,1184,0,0,0,0
feature_9056,0,0,0,0,0,590,0,204,144,0,0,0,0,1074,0,1198,0,90,0,0
feature_9057,0,0,0,0,0,418,0,242,0,0,0,104,0,1008,0,916,0,0,88,76
feature_9058,856,596,856,850,690,668,714,698,650,724,756,736,770,568,564,498,628,0,690,1122
feature_9059,0,0,122,0,382,348,314,178,484,640,478,484,332,494,0,486,382,390,396,142
feature_9060,0,0,0,0,0,992,0,396,0,0,0,0,0,1190,0,1200,0,0,0,0
feature_9061,156,184,120,334,2916,1204,1364,1816,1260,1624,2788,2610,1856,1036,1764,2176,3872,1084,1414,1172
feature_9062,1206,1474,1224,1192,1182,754,0,1246,0,1034,1042,1308,990,994,1020,1064,970,1220,1108,1068
feature_9063,694,694,774,1180,702,800,1218,738,628,812,616,524,724,556,1044,754,690,850,910,720
feature_9064,3424,3836,2826,4798,2960,3288,4956,2720,2644,2622,2754,2724,3248,3176,4786,3222,2746,2668,2876,3004
feature_9065,0,0,0,0,664,54,262,0,0,106,68,0,86,432,66,0,0,0,0,0
feature_9066,934,932,902,1198,860,864,816,672,822,772,872,768,554,610,430,630,868,724,1134,804
feature_9067,72,0,112,250,1946,1080,1264,1158,714,1516,2290,2442,1750,826,1252,1750,2748,780,1032,1240
feature_9068,0,0,0,0,704,490,594,212,448,360,166,174,2636,2028,1462,1248,434,456,288,280
feature_9069,624,870,836,732,618,858,670,736,844,748,576,690,614,798,904,914,666,652,1196,622
feature_9070,0,0,0,116,1558,698,786,806,466,808,1286,1438,858,546,842,1070,1926,434,552,676
feature_9071,1074,1216,998,1296,1202,1412,1678,1860,1846,1784,1652,1822,1486,1328,1644,1816,1718,1712,1474,1756
feature_9072,1378,1694,1776,1748,1460,1794,1588,1684,2190,1906,2184,1768,1686,1748,1892,1486,1740,1794,1852,1684
feature_9073,648,1000,530,632,734,538,686,518,626,874,910,1068,796,560,440,652,966,784,666,954
feature_9074,730,0,1000,1140,1292,818,1188,1420,1014,968,1454,1060,1002,1080,1024,1144,1128,996,856,940
feature_9075,1260,922,908,852,1864,1172,1138,1264,1442,1158,1188,1280,1158,1210,1254,1168,1072,1614,1316,1218
feature_9076,0,0,54,0,716,616,712,516,400,634,754,878,530,354,432,842,1050,330,576,438
feature_9077,6218,2394,2054,3068,3836,3984,4228,3550,3670,3984,4052,3928,4408,4960,5640,3790,5524,4756,4580,3954
feature_9078,522,468,592,790,644,702,1004,778,788,702,1038,660,732,792,676,692,602,702,668,0
feature_9079,1370,1574,1452,1724,1704,2090,1924,2448,1920,2284,2230,1662,1870,1594,1802,1736,2102,2088,2164,2006
feature_9080,962,1008,1254,920,934,726,676,1026,1154,852,680,762,1190,784,1024,1298,868,792,782,722
feature_9081,600,574,568,706,646,634,830,556,982,722,1024,960,854,632,752,668,690,992,1070,870
feature_9082,542,606,568,450,1082,726,856,962,842,0,878,892,798,886,790,788,750,780,780,904
feature_9083,1268,1258,1268,1174,1304,1632,1906,1480,1526,1400,1556,1706,1710,1860,1942,1370,2142,1412,1566,1684
feature_9084,780,1230,682,880,724,1196,924,722,812,910,1216,1178,1114,994,894,896,1028,1386,1104,1118
feature_9085,1042,982,846,718,830,932,1062,988,0,916,854,952,1060,834,768,892,1078,832,854,830
feature_9086,628,474,470,452,978,874,1028,902,920,840,1080,1206,922,940,1162,918,1132,1198,1126,1056
feature_9087,658,418,406,470,504,546,558,630,636,784,636,1036,712,936,866,616,626,710,766,678
feature_9088,640,850,574,958,830,918,1044,910,1038,846,780,1180,1004,830,1080,816,1126,796,1030,1096
feature_9089,2360,3560,2880,3598,2580,2722,2546,3050,2446,2532,2652,2458,2720,2564,3232,2606,2502,2940,2952,2488
feature_9090,432,426,596,404,554,544,808,836,738,790,1002,628,694,664,602,668,1190,680,588,864
feature_9091,504,672,652,638,576,876,1074,930,800,1242,902,756,1174,890,934,988,680,800,776,700
feature_9092,724,628,694,686,898,838,1132,1084,1136,1260,1222,1152,1294,1170,1124,1548,1276,1154,1358,1282
feature_9093,782,1000,732,834,994,1020,1220,1142,1258,1476,1324,1118,1486,1434,1710,1378,1398,1200,1104,1296
feature_9094,1100,1454,1282,1124,1580,2066,2230,2042,2634,2206,2120,2108,2364,1810,2704,2282,2084,1990,2356,2440
feature_9095,2628,3466,2608,2854,0,2352,2000,1890,2106,1830,2022,2422,2926,2674,2568,2772,2640,1946,2454,2188
feature_9096,1474,1380,1168,1454,2064,2062,1496,1716,1768,1502,2014,1912,1868,1832,1946,1936,2180,0,1936,1960
feature_9097,394,548,586,578,1038,916,1064,1064,0,1688,1312,1250,1338,986,1186,1230,1458,928,1066,932
feature_9098,608,512,420,428,1004,970,1060,852,934,1260,1046,960,1156,1090,1032,758,1050,840,1134,1010
feature_9099,12126,14314,11048,11412,16810,19134,19936,19806,22646,22530,21156,20266,23668,22366,24474,25952,22592,24906,1322,24918
feature_9100,1044,604,634,716,1052,1288,0,1250,1372,1398,1202,1444,1626,1304,1722,1544,1556,1358,1120,1308
feature_9101,2120,1738,1770,2210,3262,3512,4372,4448,3630,0,4264,5002,4160,3660,4134,4364,4090,4236,4046,4076
feature_9102,350,384,420,358,672,782,634,534,1214,826,1014,838,1004,710,888,598,930,1122,864,930
feature_9103,718,822,734,1056,716,876,1144,1086,792,868,732,866,1262,1126,722,1204,1898,606,1024,792
feature_9104,2030,2234,1912,1802,3278,3338,3028,3674,3210,4208,3502,3298,3106,3436,3748,3202,4528,3522,3352,3122
feature_9105,650,750,482,842,760,898,772,836,726,786,942,820,780,750,786,792,734,806,1082,760
feature_9106,356,480,206,240,968,1022,1014,1098,1528,1614,1240,1388,1644,1352,1920,2158,2010,1932,1870,2212
feature_9107,1504,1262,1632,1842,1680,996,1344,1640,1250,988,1288,1912,1680,892,1764,1530,1270,1400,1412,1488
feature_9108,3064,3254,4014,4348,3292,3248,3678,2890,4236,3214,3808,3794,3670,4826,4780,4148,4012,4652,4170,4184
feature_9109,996,1258,926,2216,1264,1462,986,1020,898,1142,1664,1098,1370,1650,872,1146,786,1728,1380,1614
feature_9110,1816,1558,2208,2010,1660,1256,1872,1822,1274,1476,1412,1288,1754,1528,1540,1824,1386,2382,1510,1718
feature_9111,676,1000,1038,856,1002,1050,948,740,868,1050,732,848,692,1074,850,772,1018,724,1240,876
feature_9112,1410,1052,992,1222,1172,1376,908,846,1180,846,1430,1220,1044,962,1018,1288,1030,1200,1078,1232
feature_9113,1118,846,898,1030,788,876,786,856,652,796,924,986,824,894,820,656,914,1052,888,776
feature_9114,606,848,818,660,750,874,802,110,616,0,0,834,1100,884,1008,580,848,892,638,936
feature_9115,2124,2148,2222,2600,2434,2316,1924,2800,2060,2130,1860,2816,2016,2080,1646,2278,1690,2500,1868,2072
feature_9116,4092,4396,4360,3212,4168,3152,3360,3988,3074,3584,3958,3354,3682,4216,4332,4220,3408,4540,3696,4148
feature_9117,5360,6100,6466,6358,6478,6438,6974,6296,5852,6924,6590,6136,6894,6032,5382,6000,6770,6000,7266,6508
feature_9118,7000,5612,4898,6700,5988,4750,4896,6560,6062,5928,5986,5254,5524,5658,6104,5818,5946,5796,5892,6122
feature_9119,2836,2358,2556,2552,2498,2930,2518,2458,2820,2944,2536,2406,2390,3046,2436,2692,2744,2226,2534,2654
feature_9120,2276,2618,1796,1828,2156,2014,2162,1700,2400,1880,1842,1670,2736,2828,2746,1960,1886,2268,2132,2140
feature_9121,1448,1706,1456,1774,2046,1230,1642,1712,1492,1848,1652,1428,1700,1672,1640,1510,1736,1006,1664,1478
feature_9122,2942,2912,2286,2752,2592,3444,3810,2480,2630,2604,3568,3174,2822,3040,2344,3042,2616,2914,2716,2706
feature_9123,1224,1778,920,1574,1722,1668,1126,1748,1512,1332,1152,1210,1260,1612,1274,1190,1568,1668,1300,1354
feature_9124,546,420,426,532,586,606,334,594,576,782,434,652,632,718,1052,584,1060,476,578,1074
feature_9125,1294,1592,698,1186,668,1008,886,1344,1048,690,1008,750,874,652,804,600,1226,1050,872,994
feature_9126,1012,1064,1094,1082,1554,1720,1320,1270,1354,1292,1380,0,1686,1806,1264,1578,1080,1328,1278,938
feature_9127,1420,1146,708,1184,762,1922,1256,1400,1180,968,874,1150,1084,954,1582,948,840,1086,946,1218
feature_9128,1468,2204,1178,906,1094,2388,1462,1268,1602,1512,1094,1136,1624,1094,854,976,0,1560,1360,1178
feature_9129,828,816,240,650,1162,1322,850,1436,1020,1146,1254,1274,1256,724,1176,1296,1034,1222,994,1026
feature_9130,916,768,1110,772,610,1322,674,784,1020,574,1254,478,538,564,456,1296,480,726,388,728
feature_9131,916,804,1190,998,1620,970,1144,982,794,1082,740,1012,1052,1188,1410,1252,1038,1060,1136,1074
feature_9132,1942,1464,1618,1830,1272,1378,1238,1238,1200,1226,1744,1244,1100,1016,1520,1310,1364,1564,1554,1256
feature_9133,856,674,640,800,706,928,716,966,994,754,838,1024,814,1082,962,888,950,908,1136,1130
feature_9134,562,436,370,404,784,1006,748,780,838,908,1088,642,944,834,1000,658,1138,724,942,662
feature_9135,2472,2232,1696,2282,3870,4630,3242,3362,3508,3500,3412,3922,3962,3770,3762,3460,3446,3494,4670,3694
feature_9136,1050,1068,876,912,1654,1748,1686,1472,1582,1812,1480,1650,1946,1762,1840,1728,1690,1538,2256,1676
feature_9137,728,552,0,562,976,842,1016,702,894,786,840,998,770,932,822,1264,892,964,1122,684
feature_9138,1078,1466,1446,1310,1994,2434,1840,1816,1878,1902,2108,1724,1964,2090,1962,1944,2612,2074,1752,1996
feature_9139,1500,1880,1856,1952,3028,3118,3050,2664,2704,2608,3036,2930,2958,3078,3298,2912,3530,3050,3158,2780
feature_9140,2782,2916,2378,2596,1994,2434,1840,1816,1878,1608,1562,1402,1416,1530,1962,1944,1852,2074,1752,2356
feature_9141,1178,1626,1200,880,2000,2506,2500,2768,2146,2466,2084,2220,2202,1800,2038,2204,2390,2444,2438,2456
feature_9142,1578,1316,1856,1244,2776,2652,2180,2174,2476,1160,3036,2250,1100,3078,3298,1326,1312,2754,1508,1412
feature_9143,728,1102,1210,848,1170,2048,1630,1390,1286,1608,1538,1628,1700,1958,1230,1930,1504,1790,1546,1856
feature_9144,690,516,464,430,1064,838,868,1012,814,808,872,1042,838,862,848,892,1062,722,730,936
feature_9145,1796,1292,1578,1718,1252,1410,1212,978,1034,810,1158,1202,1052,788,1400,840,806,872,856,1096
feature_9146,0,0,0,0,0,1146,1008,0,1442,1212,1222,1058,1230,1362,1132,1258,0,1114,1306,0
feature_9147,732,554,508,492,768,0,0,1524,1132,0,0,1344,0,868,1076,942,992,0,0,982
feature_9148,1504,968,876,958,1210,1442,874,1130,1118,1266,1272,1152,1194,910,950,1042,1340,1090,1448,820
feature_9149,1068,756,1808,1012,1052,978,870,1002,1034,1532,1266,868,1352,970,1272,1316,1324,1158,1174,1088
feature_9150,370,974,186,0,2230,2584,1662,1986,1796,0,2172,1916,2824,1164,1856,1282,1456,1362,1866,2178
feature_9151,452,490,30,330,1068,1136,1630,2260,1368,1454,1526,1888,1470,1132,1834,1208,1876,1092,1588,1816
feature_9152,3070,2438,5782,3206,0,3614,2914,3268,4578,0,0,0,4470,0,3066,0,0,3128,0,3528
feature_9153,1042,0,1542,1652,1350,1856,1490,1876,2300,1208,2326,2320,1526,1042,1608,1158,0,0,0,1506
feature_9154,398,828,866,538,1202,1470,1390,1462,1756,1520,1392,1210,1624,1398,1764,1284,1100,1222,1636,1114
feature_9155,836,902,1032,881,788,898,856,968,1132,842,894,996,1032,948,922,1004,1020,688,1200,1036
feature_9156,44,0,0,0,3226,3514,0,0,0,3786,3782,3940,0,2844,0,3570,5326,0,2992,0
feature_9157,3672,4078,3629,3565,3898,3821,3890,4186,3837,3950,3610,3856,4057,4082,3432,4041,3950,4351,4321,4087
feature_9158,20948,21444,20286,21262,22168,22153,22162,22517,22308,22869,22628,22591,21110,23052,21800,22183,21733,23190,22744,23150
feature_9159,6659,6833,4668,6654,6454,6666,6584,6782,7085,7058,6674,6410,6770,7027,6121,6262,6734,6881,7331,7380
feature_9160,9386,9126,9608,9308,9777,10213,9388,9988,9988,9351,9962,9805,10154,10424,9652,9523,10093,8812,10152,9720
feature_9161,7822,8175,8158,8224,8638,7846,8269,7880,8269,8368,8545,8886,8336,8598,7646,8193,8384,8130,8340,7022
feature_9162,34508,35956,32980,35489,37602,39379,38110,38500,38814,39107,40760,39356,39494,39328,40199,39806,38628,39035,40081,39526
feature_9163,6425,6904,6163,6330,6388,6769,6836,5464,6560,6766,6645,7055,0,6790,6580,6956,7160,6951,7199,6840
feature_9164,9692,9773,9690,9833,9506,9821,9289,10212,9246,9204,9073,10152,9576,9932,10126,9771,9902,9705,9502,9180
feature_9165,17090,19991,18288,20528,20328,19994,20272,18538,17510,21022,20575,19562,20144,19524,19495,20392,21490,18482,21166,20180
feature_9166,11192,9826,10120,10474,10973,10518,10132,9872,10390,10520,9946,10966,10515,11076,10861,10874,10495,9806,10036,10516
feature_9167,21748,22628,20693,22123,23584,23881,23706,23565,22480,23340,24174,23840,23910,22263,24056,24568,24571,21120,24728,24840
feature_9168,12666,12620,12638,12864,12623,12782,13524,12762,12591,13300,12638,12754,13045,12568,12846,13397,13162,11968,12167,13280
feature_9169,3816,4116,3450,4114,3996,4376,4314,4296,4298,3913,4309,4017,4272,4478,4162,4314,4165,4872,4242,4398
feature_9170,6651,7208,6212,7248,7422,7343,7000,7896,7561,7142,7134,7435,7463,7399,7898,5940,7426,7090,7840,7056
feature_9171,22334,18079,22202,21971,23282,25197,22050,24394,24558,24916,24875,20312,25322,21760,23354,24982,24412,24947,24181,24294
feature_9172,11493,14043,11862,13828,13602,14432,13549,13821,14252,13720,13220,13837,14429,13307,14824,15159,12990,12965,14870,13900
feature_9173,1066,1169,1128,1152,846,1061,1016,1225,1070,1216,1112,1150,1174,1180,1106,1170,1288,1185,1295,1133
feature_9174,1088,1215,1086,882,1098,1108,1175,1150,1075,1092,1219,1161,1074,1208,1179,1188,1094,1248,1270,1138
feature_9175,948,874,901,898,870,760,945,957,1052,974,1092,1038,968,916,885,1059,898,1019,1065,955
feature_9176,746,872,832,907,926,828,784,940,828,892,831,873,1058,802,887,815,908,1026,860,928
feature_9177,676,634,1451,606,754,682,650,852,1124,809,802,662,740,720,1040,856,1057,762,862,806
feature_9178,1204,1566,1846,1044,1836,1150,1634,1420,1302,1622,1372,2226,1870,1130,1642,1166,1006,866,2118,1570
feature_9179,498,1456,1044,1608,2582,2352,2826,2162,2722,2552,2690,3578,3526,2198,2826,2348,2960,2984,3024,3146
feature_9180,670,1446,666,408,2460,3386,3042,3704,4156,4318,3286,4782,4578,3538,3120,3552,4114,2468,3238,3022
feature_9181,1602,1984,3146,1042,1804,1442,1544,1584,1632,1844,2096,2104,2014,3124,1512,2584,2098,1622,2162,1688
feature_9182,518,710,1272,668,754,1080,768,654,774,708,970,778,648,634,912,946,930,978,844,1296
feature_9183,2472,0,14354,2180,7332,2267,6818,8006,0,0,0,0,0,2772,0,0,0,8200,7786,7506
feature_9184,5552,6462,4914,5730,0,7354,0,2578,8530,7496,7116,7234,8512,9302,9566,8344,7664,0,0,0
feature_9185,3704,3370,2996,3544,3174,4316,4232,4006,4452,3520,4264,4148,5744,4614,4082,4706,4256,4854,0,5004
feature_9186,508,946,918,501,1088,1286,542,1158,972,666,992,950,954,1288,590,962,764,670,984,626
feature_9187,1572,1844,2794,1936,1584,1598,1596,1540,1478,1952,1816,1534,1288,1512,1634,1578,1566,1590,1798,1808
feature_9188,0,0,0,0,3892,1538,3668,1466,2844,2036,3156,2466,1172,2468,1024,2364,4012,5320,6770,6192
feature_9189,0,0,0,0,5078,2936,5032,2870,4998,4682,5780,4330,3614,4478,3162,4178,4926,3942,3698,3774
feature_9190,0,0,0,0,1610,1038,936,1018,964,618,760,754,1446,1490,1206,1566,1026,608,720,784
feature_9191,0,0,0,0,1628,1380,1272,1650,2108,2466,2310,2600,2890,2064,3828,2546,1038,1160,938,0
feature_9192,0,0,0,0,2816,2050,2282,1872,2676,2752,2250,2554,2272,3060,2100,3276,2188,1838,2404,1764
feature_9193,0,162,74,0,3656,3110,4302,5542,5918,5700,6408,6248,9320,5266,10598,7148,3730,2308,2066,1820
feature_9194,0,0,0,0,530,662,598,510,790,530,678,650,962,586,1210,732,632,394,266,436
feature_9195,236,0,0,0,1216,1626,1596,1620,1998,1604,1598,1674,2206,1798,2728,2874,1012,1476,798,940
feature_9196,584,378,108,178,8198,6824,8568,8034,11148,10716,11102,10516,14328,9770,0,12544,7200,5516,4898,4370
feature_9197,0,0,0,0,2036,1408,1288,1374,1140,1100,1574,974,1586,1654,1094,1954,1012,894,1308,1112
feature_9198,1608,1466,2958,1360,0,798,650,600,808,518,784,0,544,588,704,990,794,678,838,810
feature_9199,0,0,0,0,2338,2224,1774,2414,2430,1718,1970,1932,2092,2334,1908,2920,1460,1708,1420,1850
feature_9200,528,196,188,94,4892,4710,4776,5290,7246,6958,6972,6068,8954,6398,9466,6634,4330,3794,2648,2754
feature_9201,0,0,0,0,1290,802,1432,646,980,694,724,706,1196,1292,728,794,1104,864,1104,882
feature_9202,0,0,0,0,860,840,960,562,712,472,230,428,532,1026,530,880,226,642,282,484
feature_9203,52,0,0,0,1004,912,1182,1054,0,572,938,614,1334,1256,1256,1482,0,552,802,0
feature_9204,6190,7716,7906,7956,0,0,0,0,0,0,0,0,724,0,4324,2876,0,0,0,240
feature_9205,340,0,0,84,1364,1474,924,1428,0,432,0,0,2248,0,2378,1796,536,242,0,208
feature_9206,0,0,0,0,11328,0,0,0,0,0,0,0,14976,12620,0,0,0,0,0,0
feature_9207,468,228,192,168,2910,4304,2928,3894,0,0,1492,1350,7106,3258,5296,3960,0,0,1286,970
feature_9208,18084,22028,21278,20922,774,1322,938,3948,306,0,0,194,3064,8314,13696,11312,0,248,264,0
feature_9209,29076,35754,30210,0,1358,3908,2522,6990,482,0,308,0,5882,11790,20780,18378,0,0,0,320
feature_9210,564,332,200,178,7714,8160,7582,6862,4328,4798,5262,5070,12732,10550,11540,7250,4482,3514,4714,3616
feature_9211,24352,26188,23706,25450,4154,7036,6882,12666,1282,1350,1440,888,9388,16504,21882,20588,1104,790,2258,1470
feature_9212,154,0,236,0,0,0,506,2762,0,0,0,0,0,484,2674,4372,0,0,0,0
feature_9213,6090,7986,6910,8318,0,0,0,836,0,0,0,0,0,1386,4520,3408,0,0,0,0
feature_9214,14560,14518,17160,16120,300,836,0,1642,0,0,0,0,1768,1088,9520,6828,0,0,0,0
feature_9215,111360,123410,0,167164,158902,142510,0,122350,125140,0,0,136264,169468,0,139956,142146,0,0,0,153698
feature_9216,22266,27040,30292,27308,1006,2928,1850,5594,0,0,0,0,3702,10772,18434,16272,380,0,0,178
feature_9217,0,0,0,0,602,190,556,0,1220,1164,1808,1948,0,66,170,0,402,942,550,0
feature_9218,12724,12952,13702,14660,0,516,0,0,0,0,0,0,0,0,6942,4898,0,0,0,0
feature_9219,9690,11078,12280,12594,0,0,0,1390,0,0,0,0,0,440,8158,4816,0,0,0,0
feature_9220,0,0,0,0,4138,2676,2558,1556,3610,3804,5722,4354,5354,3632,4764,0,1070,1664,1288,528
feature_9221,0,0,0,0,0,0,0,0,400,222,928,838,0,0,0,0,1026,762,2550,1526
feature_9222,11372,15120,15278,16736,0,900,574,2068,0,0,0,0,1220,5356,8578,8008,0,0,0,0
feature_9223,18908,19506,19444,21658,0,1024,0,2688,0,0,0,0,0,4452,13182,11522,0,0,0,0
feature_9224,35504,40462,42146,43714,18354,23340,22650,34404,7498,6800,6566,12172,27798,32974,40998,35004,7682,7242,14322,12562
feature_9225,23454,26462,25894,28998,2202,5044,3182,8692,706,462,546,278,6388,13800,22334,16154,638,358,682,472
feature_9226,16268,15870,18774,17716,0,588,0,1982,0,0,0,0,836,5008,9986,8290,0,0,0,0
feature_9227,0,0,94,0,6202,4946,5660,3652,6900,7784,10064,7424,7942,6944,7548,676,5708,4040,4094,2398
feature_9228,13800,14554,16378,16306,0,1412,822,2546,0,0,0,0,2176,5028,9594,7328,0,0,0,0
feature_9229,14396,15156,13204,15474,0,832,0,1504,0,0,0,0,1034,578,7676,5368,0,0,0,0
feature_9230,0,0,0,0,3418,2440,3862,1920,1126,1236,1356,1974,0,768,2000,1812,738,1550,1124,0
feature_9231,222,236,180,230,12118,10600,8672,6006,8398,10258,11504,11834,14934,13312,9848,7200,6678,8576,7536,6006
feature_9232,0,304,0,0,3600,5018,4348,4798,2678,2048,2456,1886,8834,7370,6796,5326,2160,1722,1994,1554
feature_9233,0,0,0,0,2526,1612,1260,1108,2202,1456,2716,0,2232,1720,506,264,870,1314,1056,750
feature_9234,204,320,244,154,17046,12828,13072,8496,16280,18474,20806,18546,20770,18150,16914,1272,11482,10978,9434,5558
feature_9235,134,72,144,0,1720,2144,1530,0,640,0,0,332,3470,3000,3248,2618,0,408,588,0
feature_9236,0,0,0,0,1338,322,942,424,1646,2016,1624,2368,0,0,0,50,1726,1714,1734,1852
feature_9237,80,0,0,144,0,562,700,620,84,0,494,0,1530,1276,1334,932,0,0,430,264
feature_9238,0,296,156,0,456,1698,1468,4580,0,0,0,0,448,2566,3464,4188,0,0,0,0
feature_9239,0,0,0,0,966,648,366,568,1202,996,1066,1000,816,786,266,226,632,0,504,0
feature_9240,0,0,0,0,1426,526,2400,4078,6028,1906,4050,4318,0,108,342,704,5778,2298,6854,8828
