feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random79,0.0,6.0,9.0,3.0,0.0,4.0,6.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,8.0,6.0,3.0,0.0,1.0,8.0,8.0,10.0,9.0,3.0,0.0,7.0,2.0,0.0,3.0,3.0,5.0,7.0,9.0,4.0,5.0,5.0,0.0,5.0,7.0,6.0,9.0,4.0,0.0,7.0,2.0,7.0,5.0,9.0,6.0,2.0,2.0,5.0,0.0,6.0,8.0,4.0,5.0,10.0,2.0,6.0
random790,34.0,1.0,66.0,3.0,71.0,4.0,5.0,12.0,61.0,79.0,75.0,40.0,61.0,57.0,53.0,85.0,76.0,44.0,14.0,66.0,52.0,45.0,18.0,93.0,20.0,51.0,30.0,97.0,25.0,23.0,49.0,60.0,59.0,44.0,2.0,98.0,91.0,86.0,99.0,66.0,70.0,30.0,13.0,63.0,74.0,70.0,57.0,1.0,20.0,22.0,13.0,40.0,47.0,57.0,92.0,6.0,89.0,69.0,73.0,2.0
random791,3.0,7.0,8.0,10.0,3.0,10.0,9.0,5.0,4.0,5.0,4.0,10.0,2.0,0.0,7.0,4.0,3.0,0.0,4.0,0.0,4.0,6.0,7.0,0.0,7.0,10.0,3.0,4.0,0.0,2.0,1.0,0.0,7.0,1.0,4.0,6.0,0.0,9.0,7.0,8.0,6.0,1.0,2.0,8.0,1.0,3.0,8.0,7.0,7.0,1.0,9.0,9.0,1.0,5.0,4.0,4.0,5.0,2.0,6.0,4.0
random792,0.800787915,0.753210543,0.920410299,0.112271594,0.474354465,0.160295139,0.172898733,0.567974817,0.078717573,0.861096719,0.940260832,0.349614396,0.141333317,0.872985631,0.337102889,0.722091503,0.959791781,0.546460814,0.664609474,0.721392325,0.228417481,0.893791127,0.395252805,0.692844765,0.96671348,0.209954387,0.186067598,0.795239212,0.437987723,0.219181771,0.555212521,0.929051078,0.848614661,0.428362734,0.709375739,0.149068673,0.359274705,0.579489041,0.770831645,0.980678093,0.486081335,0.626686166,0.638403395,0.452648426,0.567784218,0.664759872,0.470397922,0.94406657,0.629755168,0.907572795,0.722783032,0.821838733,0.41195381,0.558984612,0.575320062,0.814454452,0.921767641,0.005934115,0.849375309,0.926671229
random793,0.412176213,0.70316809,0.572729354,0.375804612,0.077480279,0.186297843,0.675412284,0.946204051,0.760020772,0.615033337,0.969622769,0.473620518,0.623414897,0.851194424,0.644454312,0.330217132,0.634233185,0.147428911,0.524137177,0.831096628,0.727489744,0.809582686,0.317716658,0.311349238,0.099800948,0.731324207,0.860458579,0.424334228,0.969336609,0.990926272,0.693590118,0.953013511,0.867986709,0.554690463,0.950963224,0.635150024,0.198927192,0.797455329,0.236635681,0.967134274,0.048368391,0.317366526,0.619418298,0.58365462,0.284277072,0.421990065,0.691868398,0.789166886,0.994592849,0.08593491,0.776387494,0.117260084,0.9142926,0.133905333,0.544499579,0.954026287,0.114774673,0.796038741,0.402988588,0.975473421
random794,15.0,28.0,88.0,33.0,60.0,12.0,89.0,22.0,18.0,46.0,44.0,22.0,78.0,45.0,0.0,85.0,5.0,64.0,51.0,93.0,14.0,76.0,32.0,6.0,77.0,30.0,74.0,16.0,74.0,95.0,69.0,17.0,57.0,34.0,20.0,17.0,0.0,14.0,65.0,95.0,48.0,93.0,96.0,33.0,4.0,45.0,13.0,27.0,10.0,60.0,27.0,81.0,62.0,66.0,85.0,54.0,67.0,68.0,48.0,90.0
random795,0.0,7.0,8.0,4.0,7.0,3.0,9.0,0.0,8.0,7.0,8.0,7.0,5.0,7.0,5.0,7.0,2.0,8.0,10.0,6.0,3.0,7.0,0.0,0.0,7.0,3.0,5.0,10.0,6.0,8.0,9.0,5.0,7.0,0.0,7.0,8.0,9.0,3.0,2.0,6.0,10.0,0.0,9.0,4.0,10.0,6.0,0.0,2.0,5.0,10.0,4.0,7.0,3.0,3.0,10.0,0.0,8.0,6.0,9.0,9.0
random796,0.087372274,0.998226919,0.040381672,0.876095966,0.434966213,0.518077032,0.424619012,0.171639279,0.032703804,0.731678801,0.898786152,0.8802734,0.404630527,0.285392185,0.569310915,0.312096526,0.611577978,0.045455409,0.098328272,0.468157211,0.973350085,0.948794499,0.85528961,0.673927239,0.537132491,0.92640248,0.149347224,0.502980326,0.495838878,0.029595123,0.110079068,0.181957627,0.291482167,0.528775036,0.244441426,0.664365821,0.948854709,0.346488483,0.654158666,0.638798245,0.324532887,0.788066145,0.655393686,0.927318207,0.536682658,0.255455758,0.302782487,0.582985717,0.901279856,0.363830656,0.616678557,0.569982511,0.471725086,0.418471202,0.741354555,0.825958945,0.698703523,0.980348805,0.141085143,0.615474875
random797,0.683582502,0.272141021,0.378827962,0.590686787,0.860324165,0.998228581,0.673491323,0.095622238,0.372304447,0.866865018,0.114140898,0.338078025,0.805448121,0.324193831,0.165165743,0.867987635,0.897884225,0.561543128,0.124994913,0.491971126,0.136191879,0.384830795,0.724714441,0.849210155,0.711273501,0.605657758,0.38096441,0.863143691,0.539824306,0.038943339,0.336162903,0.537655858,0.000542769,0.649314267,0.313620534,0.354680922,0.443236112,0.022466266,0.256744705,0.776813887,0.253415333,0.517840444,0.105939649,0.465186615,0.329190491,0.139974269,0.046625195,0.82650116,0.391886012,0.278199734,0.935270768,0.637000973,0.244489026,0.640361967,0.073704697,0.694824994,0.149957903,0.949669767,0.614686975,0.762541931
random798,75.0,85.0,3.0,18.0,75.0,70.0,57.0,2.0,79.0,52.0,85.0,47.0,26.0,59.0,15.0,100.0,58.0,39.0,21.0,78.0,88.0,27.0,11.0,88.0,66.0,90.0,36.0,55.0,78.0,73.0,60.0,58.0,29.0,54.0,28.0,13.0,14.0,57.0,18.0,41.0,91.0,49.0,94.0,48.0,73.0,81.0,45.0,29.0,16.0,29.0,68.0,82.0,35.0,20.0,94.0,49.0,82.0,29.0,64.0,83.0
random799,1.0,1.0,8.0,3.0,6.0,7.0,10.0,7.0,10.0,6.0,10.0,0.0,1.0,3.0,0.0,1.0,1.0,9.0,8.0,6.0,7.0,5.0,5.0,1.0,5.0,1.0,1.0,8.0,0.0,1.0,6.0,2.0,7.0,0.0,7.0,8.0,5.0,6.0,9.0,9.0,7.0,10.0,8.0,4.0,3.0,4.0,9.0,4.0,10.0,9.0,6.0,2.0,5.0,2.0,6.0,0.0,3.0,1.0,9.0,6.0
random8,0.268642991,0.833843087,0.696264886,0.23523092,0.091561866,0.983286484,0.139763447,0.528240416,0.45503259,0.479809438,0.718749273,0.457134647,0.848992469,0.746520957,0.840162007,0.080081778,0.509145669,0.821927415,0.726153065,0.853566509,0.998690144,0.813162841,0.320496729,0.041504933,0.027447183,0.489419599,0.961577782,0.598735177,0.359103453,0.47466241,0.913085012,0.686930789,0.98799088,0.551151821,0.01811546,0.97778852,0.204722675,0.889719575,0.482883453,0.07286058,0.942149149,0.057798073,0.201118172,0.268377358,0.763361443,0.095794976,0.985556239,0.859091276,0.433733706,0.190302483,0.699657648,0.16024345,0.568221709,0.993485886,0.180644281,0.979666692,0.042217361,0.801318232,0.054749939,0.585326101
random80,0.229147166,0.046167727,0.064819378,0.907098974,0.596120431,0.774513992,0.712540999,0.650728295,0.571730782,0.231912611,0.861494464,0.223917317,0.971849852,0.874334861,0.431667039,0.107557062,0.097544662,0.610159867,0.314797784,0.098759929,0.255628555,0.280834307,0.819218141,0.807658347,0.779325332,0.337647167,0.738533666,0.843524876,0.171092503,0.089285118,0.460415982,0.956776946,0.140005709,0.171340425,0.129977323,0.478811333,0.578070732,0.740195072,0.796454337,0.429433015,0.371497584,0.792968218,0.191740827,0.117313184,0.658329022,0.404569387,0.069595458,0.757249935,0.731008697,0.102271548,0.771546597,0.483391154,0.305390783,0.245093494,0.567123902,0.820647582,0.170498967,0.99472838,0.993665136,0.323159249
random800,0.677313739,0.768797243,0.769173688,0.846552494,0.716291259,0.064964757,0.166028925,0.213548924,0.07648571,0.438157946,0.954967525,0.776440164,0.395724726,0.460861131,0.877999584,0.359811056,0.178588001,0.832937733,0.634153385,0.370243865,0.784451914,0.415341316,0.922918899,0.686186267,0.230444007,0.168296122,0.332792737,0.446748207,0.365217202,0.747103335,0.622170823,0.170770092,0.661991637,0.392732446,0.720928449,0.326657564,0.718849243,0.612567374,0.963067834,0.173965563,0.601351907,0.611827618,0.081533994,0.269772036,0.10159943,0.302603535,0.348790961,0.90464077,0.891625453,0.934088904,0.284370295,0.265855029,0.96636012,0.053752417,0.722951217,0.148953652,0.968131456,0.110800726,0.451102932,0.162506908
random801,0.11830835,0.883687214,0.738086902,0.415314864,0.882520382,0.180589586,0.666019873,0.080569857,0.786390577,0.615395122,0.708475602,0.896794927,0.553379839,0.583531586,0.952607953,0.839390464,0.48488406,0.561471095,0.767513603,0.640867137,0.162386326,0.388662194,0.435929524,0.247243327,0.409941137,0.249352783,0.051410685,0.417231819,0.161045777,0.143049734,0.877804357,0.011857977,0.421407786,0.062458022,0.352776248,0.162778233,0.156016343,0.325960035,0.32105238,0.249128376,0.731386201,0.999376406,0.498717826,0.257150451,0.03629597,0.420595984,0.073904304,0.095633073,0.135412775,0.893309073,0.97825205,0.368857248,0.659372914,0.279261409,0.451381529,0.694839626,0.328825624,0.024182937,0.041699202,0.591818231
random802,90.0,54.0,72.0,98.0,66.0,11.0,95.0,68.0,8.0,84.0,100.0,86.0,84.0,8.0,78.0,61.0,61.0,88.0,88.0,78.0,3.0,51.0,52.0,40.0,60.0,17.0,56.0,40.0,20.0,45.0,50.0,90.0,88.0,38.0,10.0,49.0,32.0,24.0,38.0,66.0,53.0,95.0,5.0,26.0,21.0,38.0,15.0,3.0,13.0,55.0,8.0,82.0,68.0,81.0,11.0,46.0,92.0,39.0,11.0,38.0
random803,5.0,1.0,1.0,5.0,0.0,4.0,6.0,7.0,5.0,9.0,9.0,2.0,9.0,8.0,1.0,4.0,3.0,7.0,2.0,1.0,1.0,10.0,7.0,9.0,2.0,3.0,8.0,7.0,9.0,6.0,1.0,6.0,2.0,0.0,5.0,4.0,6.0,8.0,5.0,10.0,4.0,6.0,3.0,10.0,2.0,6.0,4.0,8.0,5.0,10.0,8.0,6.0,6.0,7.0,9.0,10.0,2.0,3.0,9.0,4.0
random804,0.893038198,0.915770636,0.881379718,0.387850428,0.588541762,0.956412208,0.081857459,0.264698261,0.568531774,0.367984584,0.835745112,0.052623082,0.653243123,0.035691581,0.711901096,0.923481039,0.487762076,0.133935621,0.757409364,0.893101329,0.979308189,0.322072029,0.043132421,0.147558254,0.241420906,0.930051144,0.360825215,0.19660459,0.635745671,0.737955392,0.193443957,0.39372007,0.506585078,0.508783124,0.864286529,0.157032859,0.57287915,0.680496779,0.729910965,0.297893066,0.156162226,0.948249217,0.372991845,0.050244508,0.374609965,0.32735577,0.110577719,0.202649555,0.45670299,0.985892073,0.019329567,0.088522074,0.756617435,0.175256648,0.016176017,0.983258503,0.32755982,0.185500756,0.101390605,0.02739298
random805,0.849137821,0.188702935,0.749471556,0.100800831,0.17306055,0.77469275,0.533275147,0.96948787,0.537475444,0.177009442,0.487172665,0.873110857,0.520186146,0.981431474,0.850639546,0.220240179,0.621729894,0.196738498,0.204019156,0.947609291,0.949986882,0.948031057,0.585498415,0.065940603,0.116585711,0.891318416,0.764169819,0.153748977,0.143556501,0.882163317,0.705222837,0.565370906,0.224814132,0.968083084,0.127786943,0.778524014,0.947302116,0.064184547,0.945290326,0.789689959,0.91595894,0.220849833,0.378021555,0.073586509,0.136339371,0.39432984,0.203179388,0.072909888,0.855725564,0.975737054,0.546164041,0.495660663,0.277930859,0.673931897,0.417428608,0.870389306,0.112861356,0.086533394,0.270346296,0.418483182
random806,70.0,40.0,50.0,47.0,19.0,28.0,24.0,35.0,22.0,67.0,87.0,36.0,100.0,90.0,26.0,42.0,42.0,76.0,53.0,26.0,25.0,48.0,60.0,75.0,56.0,47.0,13.0,99.0,5.0,96.0,67.0,38.0,22.0,95.0,33.0,54.0,13.0,27.0,70.0,21.0,81.0,36.0,90.0,92.0,89.0,64.0,44.0,3.0,85.0,14.0,23.0,5.0,94.0,94.0,19.0,69.0,99.0,65.0,26.0,73.0
random807,10.0,2.0,9.0,5.0,5.0,10.0,4.0,5.0,8.0,7.0,3.0,1.0,9.0,7.0,0.0,9.0,4.0,4.0,5.0,8.0,8.0,8.0,3.0,6.0,0.0,7.0,1.0,5.0,3.0,4.0,6.0,5.0,2.0,6.0,6.0,1.0,3.0,2.0,1.0,9.0,8.0,6.0,7.0,6.0,9.0,6.0,3.0,9.0,9.0,1.0,4.0,2.0,10.0,5.0,7.0,5.0,0.0,0.0,9.0,5.0
random808,0.131703868,0.198492863,0.046047993,0.117970679,0.881693346,0.765322303,0.983774235,0.384429778,0.832080484,0.034807497,0.49869264,0.815407471,0.312694661,0.439386241,0.388549413,0.48334139,0.948670347,0.688238496,0.234131385,0.23546925,0.472916677,0.925030704,0.495482848,0.460783701,0.548022039,0.058724928,0.141166763,0.047060027,0.44604939,0.051155745,0.679463853,0.037251123,0.844449258,0.488989183,0.619413699,0.254343513,0.8637357,0.940647528,0.630753653,0.585213999,0.561836626,0.519623957,0.322212157,0.806042202,0.321379776,0.381013193,0.633515698,0.415554626,0.64530494,0.236325059,0.606145079,0.958861151,0.21634493,0.871854907,0.51066719,0.404782579,0.352700095,0.649552359,0.532425771,0.868035414
random809,0.950793207,0.235447312,0.25977905,0.725861953,0.041561602,0.813348729,0.748364396,0.205893403,0.732657563,0.26255709,0.911729687,0.457937541,0.50272485,0.384389474,0.514259744,0.750007124,0.868311412,0.012340434,0.08816129,0.898464996,0.839312023,0.321830035,0.426156896,0.021133382,0.601397735,0.703617884,0.740168297,0.593815661,0.680231595,0.169670483,0.833593743,0.848096253,0.43532765,0.525416634,0.747522383,0.374375311,0.987709678,0.365329392,0.984731364,0.299881403,0.054565487,0.506184009,0.206173196,0.634087345,0.286227048,0.878062835,0.8031859,0.509668518,0.107688063,0.115112027,0.913546197,0.306318931,0.209778205,0.05958689,0.134548381,0.025100847,0.284526288,0.953812276,0.263939082,0.182138469
random81,0.975353617,0.198049991,0.961730749,0.292199413,0.682200654,0.611084831,0.613395713,0.632806244,0.631347265,0.267856642,0.988024203,0.053410541,0.029805154,0.301172737,0.245682938,0.492415966,0.435831728,0.03916035,0.357492271,0.772953892,0.305322747,0.846410957,0.798185672,0.066545009,0.783036869,0.517007433,0.200482939,0.444168389,0.210779176,0.886034579,0.650936736,0.010703382,0.997110606,0.512291239,0.277842045,0.999351253,0.827133666,0.708072148,0.079752209,0.970066205,0.903182059,0.685066988,0.008914663,0.34084266,0.11972807,0.545694082,0.286730596,0.525792425,0.119910823,0.385058594,0.925881582,0.105191383,0.367898283,0.764100133,0.45007914,0.184803262,0.692973401,0.513166726,0.311065537,0.088999313
random810,97.0,43.0,12.0,28.0,53.0,9.0,78.0,93.0,12.0,44.0,36.0,25.0,53.0,50.0,49.0,4.0,6.0,3.0,61.0,70.0,80.0,85.0,65.0,68.0,10.0,87.0,95.0,43.0,83.0,64.0,59.0,60.0,99.0,90.0,60.0,99.0,96.0,34.0,14.0,41.0,2.0,12.0,59.0,0.0,62.0,78.0,35.0,24.0,90.0,59.0,42.0,90.0,27.0,17.0,47.0,81.0,54.0,25.0,83.0,36.0
random811,8.0,6.0,3.0,6.0,7.0,2.0,6.0,0.0,4.0,6.0,3.0,5.0,6.0,9.0,7.0,6.0,6.0,8.0,9.0,0.0,10.0,5.0,7.0,0.0,9.0,8.0,9.0,2.0,2.0,5.0,6.0,2.0,5.0,3.0,0.0,3.0,1.0,6.0,2.0,1.0,10.0,5.0,7.0,9.0,0.0,2.0,0.0,1.0,7.0,3.0,4.0,0.0,7.0,3.0,7.0,4.0,2.0,8.0,3.0,3.0
random812,0.079395924,0.877275719,0.061501083,0.481164621,0.34949594,0.904361125,0.742134046,0.39006907,0.474957888,0.371669789,0.919674367,0.838529691,0.051691153,0.073968069,0.883519776,0.246657866,0.628966045,0.608156373,0.5277762,0.074462403,0.033003592,0.939844087,0.895013622,0.158731023,0.603860672,0.610693924,0.606096595,0.496418524,0.400935469,0.026777403,0.390792281,0.868574544,0.188635987,0.39658116,0.747494789,0.67289407,0.16968214,0.466373168,0.607553637,0.648869453,0.64359841,0.245647745,0.534226311,0.674881037,0.219401818,0.214653836,0.072485828,0.121803444,0.442963919,0.334133022,0.913644111,0.001811187,0.811233106,0.12136509,0.072486517,0.525951849,0.165020296,0.484838346,0.499029981,0.413736085
random813,0.062628557,0.488385768,0.434147999,0.656403257,0.862204752,0.395385245,0.196778227,0.539767691,0.868188373,0.378336298,0.511144725,0.931778869,0.852843047,0.651932965,0.833715632,0.18614032,0.641463862,0.183959169,0.882122282,0.821260811,0.342842718,0.393117843,0.946478296,0.291836642,0.574249106,0.725733661,0.367508799,0.690758874,0.418690482,0.816727082,0.036047641,0.92383988,0.646548785,0.644603539,0.861960741,0.727416851,0.229808749,0.039335011,0.633859757,0.898282886,0.262293323,0.95802464,0.726320461,0.482461564,0.95272949,0.102084877,0.044963181,0.511031942,0.674793089,0.346409483,0.477109431,0.059010289,0.273685514,0.213710549,0.826877829,0.683204385,0.60676019,0.061509015,0.577522754,0.444699946
random814,19.0,33.0,45.0,75.0,53.0,86.0,71.0,98.0,62.0,23.0,10.0,56.0,17.0,8.0,53.0,55.0,43.0,79.0,99.0,81.0,31.0,14.0,32.0,36.0,72.0,56.0,46.0,90.0,99.0,83.0,33.0,85.0,69.0,84.0,6.0,2.0,47.0,70.0,53.0,38.0,15.0,13.0,20.0,65.0,54.0,80.0,22.0,57.0,9.0,47.0,29.0,34.0,86.0,85.0,46.0,30.0,16.0,25.0,44.0,17.0
random815,8.0,9.0,0.0,3.0,10.0,8.0,1.0,5.0,2.0,8.0,4.0,4.0,4.0,6.0,7.0,9.0,8.0,4.0,1.0,9.0,2.0,0.0,9.0,8.0,9.0,1.0,10.0,3.0,7.0,10.0,9.0,0.0,4.0,6.0,3.0,8.0,6.0,3.0,1.0,7.0,10.0,0.0,6.0,4.0,7.0,8.0,0.0,5.0,3.0,1.0,6.0,1.0,4.0,6.0,5.0,4.0,5.0,3.0,8.0,10.0
random816,0.960839167,0.443013487,0.679171143,0.45598447,0.0969394,0.739563487,0.009274076,0.023635425,0.789195413,0.072494999,0.169136837,0.358615877,0.103811468,0.219471698,0.239270175,0.791826966,0.366201566,0.627948551,0.690257046,0.387954663,0.446122399,0.059935018,0.390723901,0.505248717,0.802278116,0.660762618,0.721963698,0.941861986,0.635936894,0.368404672,0.550135549,0.50176017,0.771513569,0.085160756,0.775406586,0.61370274,0.537409078,0.025321766,0.17847155,0.051204423,0.572029093,0.072656042,0.03045568,0.70613331,0.262641777,0.052482952,0.591421578,0.51826093,0.844785045,0.853918116,0.405201307,0.282636826,0.425212821,0.251003422,0.549032114,0.636803935,0.729605499,0.045109823,0.311482262,0.626125132
random817,0.439689096,0.902626328,0.613167372,0.584220398,0.02039938,0.418223029,0.581898489,0.51676747,0.384373735,0.33691932,0.717366674,0.520835713,0.751099241,0.32690682,0.808252051,0.002571918,0.113221869,0.710900976,0.438202884,0.698961314,0.891869473,0.487380646,0.386414592,0.545775436,0.869041545,0.257315863,0.123609569,0.074181442,0.838553185,0.674382337,0.944607509,0.078005721,0.569509401,0.65564314,0.38986532,0.262482545,0.857580731,0.891747525,0.203358057,0.561836178,0.62407645,0.854069018,0.44314059,0.595992736,0.307562335,0.758570764,0.338238692,0.411314378,0.056481333,0.164550785,0.27850539,0.741160832,0.899040024,0.460648338,0.585623023,0.629788506,0.889646487,0.433071199,0.465387083,0.332148826
random818,45.0,14.0,13.0,77.0,60.0,89.0,93.0,64.0,45.0,62.0,56.0,28.0,41.0,58.0,93.0,74.0,4.0,87.0,11.0,37.0,52.0,52.0,20.0,76.0,63.0,40.0,88.0,38.0,34.0,88.0,100.0,4.0,40.0,8.0,80.0,0.0,4.0,64.0,10.0,89.0,58.0,46.0,32.0,30.0,90.0,95.0,85.0,62.0,40.0,38.0,12.0,53.0,24.0,67.0,2.0,61.0,25.0,46.0,59.0,72.0
random819,0.0,3.0,3.0,7.0,6.0,2.0,9.0,2.0,9.0,9.0,10.0,4.0,1.0,2.0,10.0,4.0,6.0,4.0,4.0,6.0,0.0,7.0,2.0,9.0,4.0,0.0,6.0,9.0,7.0,6.0,1.0,10.0,3.0,10.0,7.0,6.0,9.0,7.0,5.0,5.0,0.0,9.0,9.0,9.0,7.0,6.0,2.0,2.0,2.0,10.0,5.0,5.0,4.0,0.0,10.0,1.0,1.0,6.0,4.0,1.0
random82,98.0,98.0,23.0,91.0,40.0,63.0,75.0,96.0,24.0,19.0,28.0,97.0,39.0,31.0,96.0,22.0,5.0,49.0,26.0,18.0,27.0,69.0,64.0,54.0,62.0,23.0,78.0,25.0,16.0,1.0,2.0,97.0,40.0,51.0,40.0,33.0,24.0,85.0,2.0,99.0,79.0,56.0,34.0,55.0,3.0,100.0,16.0,51.0,92.0,88.0,11.0,11.0,98.0,0.0,60.0,48.0,45.0,80.0,75.0,94.0
random820,0.207708784,0.276732289,0.171327577,0.493371799,0.532755138,0.014979893,0.014496088,0.544667407,0.295423545,0.42687368,0.28514195,0.63976157,0.049794226,0.24272255,0.254238745,0.629895526,0.081171802,0.398677137,0.43200562,0.787061384,0.425734015,0.568883943,0.182256509,0.809833492,0.476536492,0.080751311,0.171466264,0.19789532,0.489166948,0.984674693,0.723491115,0.64639799,0.738121057,0.0568285,0.763698507,0.064366131,0.121366309,0.320756967,0.29036899,0.035967096,0.660528474,0.731623658,0.110192583,0.413645394,0.608987091,0.884711336,0.732054835,0.977695283,0.909992142,0.917211117,0.10053449,0.638023553,0.549014593,0.867141978,0.737985022,0.676936111,0.142510683,0.709028069,0.007714307,0.145281145
random821,0.207033573,0.350888973,0.130128043,0.477013946,0.80641021,0.246005213,0.343624954,0.695367545,0.48945698,0.262084954,0.170093357,0.573854341,0.09538101,0.578408459,0.192427941,0.165463302,0.893557374,0.801031814,0.373927752,0.219781743,0.914359161,0.545697157,0.941133777,0.958523825,0.393654444,0.633830806,0.827007343,0.996027292,0.459381189,0.721957603,0.31715882,0.366144755,0.719430487,0.624576355,0.39409793,0.548418076,0.605474196,0.269384006,0.817667122,0.236028451,0.539758869,0.799951031,0.17521077,0.771923123,0.790688704,0.685402851,0.054322307,0.700995886,0.954493915,0.542671127,0.958918577,0.84142235,0.631329979,0.717751243,0.067478511,0.020506813,0.874244504,0.209939002,0.56874425,0.840915377
random822,77.0,94.0,73.0,5.0,44.0,73.0,58.0,71.0,78.0,62.0,67.0,76.0,65.0,70.0,74.0,63.0,87.0,1.0,13.0,88.0,78.0,32.0,6.0,33.0,52.0,8.0,85.0,1.0,66.0,67.0,35.0,54.0,37.0,76.0,10.0,46.0,64.0,28.0,93.0,39.0,77.0,16.0,63.0,42.0,64.0,47.0,82.0,11.0,96.0,44.0,49.0,82.0,9.0,38.0,52.0,92.0,98.0,33.0,80.0,53.0
random823,10.0,10.0,8.0,7.0,3.0,5.0,3.0,2.0,10.0,4.0,4.0,6.0,8.0,1.0,4.0,1.0,7.0,0.0,3.0,9.0,2.0,1.0,4.0,3.0,8.0,8.0,9.0,1.0,2.0,1.0,10.0,0.0,6.0,7.0,10.0,9.0,3.0,6.0,1.0,3.0,9.0,4.0,0.0,6.0,4.0,1.0,7.0,3.0,9.0,3.0,8.0,0.0,0.0,10.0,4.0,2.0,5.0,2.0,10.0,1.0
random824,0.828750624,0.211901701,0.952182984,0.35827449,0.059032524,0.437998597,0.521492884,0.403688454,0.402763518,0.188511427,0.920315577,0.706144749,0.384210283,0.640330561,0.234307083,0.408294861,0.181470758,0.287793341,0.499913052,0.241150841,0.237064381,0.256222564,0.825196479,0.39632333,0.628963028,0.325571868,0.175204611,0.831854248,0.448415931,0.321713069,0.13090428,0.179435367,0.258754359,0.252618971,0.420702634,0.873699669,0.358855529,0.044518786,0.496522578,0.880146309,0.498182981,0.198446856,0.637735869,0.754323946,0.601877285,0.750127561,0.032598674,0.821420356,0.681091345,0.470979637,0.059442057,0.629332469,0.34149915,0.711247505,0.774250227,0.81212141,0.407489118,0.430287304,0.903891252,0.237216469
random825,0.078644957,0.91997423,0.468414244,0.739148151,0.49940411,0.611406892,0.161727264,0.584296856,0.229224639,0.636357227,0.19624432,0.798565897,0.05730453,0.389974053,0.8374327,0.546090405,0.816991923,0.943207908,0.27488425,0.532010435,0.626971317,0.799119916,0.410629544,0.975648973,0.809489085,0.362774965,0.270992503,0.890151363,0.550173769,0.78206595,0.139167491,0.642040393,0.987811002,0.549921578,0.569898078,0.585512068,0.420739289,0.817327224,0.369435857,0.378645813,0.391158948,0.842840916,0.788396174,0.361580572,0.458767551,0.557075292,0.352848505,0.120956068,0.630151904,0.062013076,0.198014873,0.464866622,0.838856651,0.109383071,0.574345162,0.46087552,0.413707664,0.061460276,0.538458672,0.068400665
random826,73.0,99.0,15.0,61.0,92.0,42.0,74.0,58.0,82.0,22.0,39.0,15.0,19.0,83.0,86.0,67.0,27.0,61.0,14.0,47.0,77.0,58.0,15.0,45.0,97.0,1.0,42.0,80.0,61.0,67.0,49.0,85.0,36.0,96.0,47.0,54.0,28.0,0.0,11.0,80.0,21.0,25.0,2.0,77.0,71.0,94.0,34.0,28.0,15.0,35.0,78.0,99.0,52.0,48.0,31.0,7.0,78.0,14.0,0.0,96.0
random827,8.0,5.0,8.0,9.0,5.0,9.0,7.0,3.0,8.0,0.0,9.0,2.0,4.0,9.0,9.0,8.0,1.0,9.0,10.0,8.0,5.0,3.0,6.0,2.0,2.0,7.0,4.0,7.0,8.0,2.0,5.0,10.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,1.0,8.0,10.0,9.0,0.0,5.0,10.0,2.0,1.0,1.0,9.0,8.0,8.0,4.0,9.0,7.0,3.0,10.0,2.0
random828,0.568275173,0.503055201,0.486654784,0.371497744,0.519832882,0.736260759,0.121511904,0.758610623,0.583828996,0.112428318,0.030291002,0.275382777,0.369276655,0.518987426,0.139741532,0.915708109,0.693817675,0.211361681,0.855297157,0.782793539,0.73038827,0.664344241,0.257063223,0.093094591,0.871491972,0.980597768,0.547414117,0.340195385,0.878916199,0.455039958,0.487030638,0.166982634,0.914951383,0.308188263,0.962848125,0.442400812,0.08782021,0.99109485,0.951036824,0.178230708,0.809375513,0.760954426,0.60114452,0.30196356,0.98886802,0.110170442,0.563473145,0.818493162,0.565909286,0.302098968,0.903972616,0.273095229,0.429785864,0.244549024,0.814795369,0.730080306,0.918462886,0.733386386,0.603444629,0.262567984
