feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random52,0.70322379,0.375092147,0.714383953,0.168406064,0.591634208,0.305022143,0.743888965,0.461115014,0.129260366,0.974104791,0.119038469,0.044879472,0.365328984,0.685507514,0.716175391,0.188187001,0.772146253,0.815210157,0.973417176,0.362675352,0.741616336,0.147091186,0.239850967,0.473339025,0.268330605,0.807898793,0.980262367,0.204081759,0.949696844,0.339733807,0.140345457,0.865510577,0.309993586,0.162235539,0.153255049,0.14893058,0.982782861,0.299368378,0.018038788,0.37704076,0.132598919,0.596980245,0.624620565,0.942827087,0.666995105,0.93741396,0.665971705,0.076312561,0.232591111,0.866262263,0.300246079,0.147075143,0.019341138,0.673558149,0.68797853,0.690536638,0.452749259,0.318466827,0.058665056,0.744410497
random53,0.972238564,0.715031134,0.63277138,0.615593899,0.36086717,0.487261209,0.49427892,0.956900808,0.859960519,0.706428631,0.857039826,0.367392677,0.146246,0.123589458,0.002967184,0.280589793,0.709396532,0.166666196,0.932575239,0.543879237,0.506927956,0.75472671,0.578198505,0.710976313,0.313676846,0.412496174,0.703657323,0.217827136,0.198428174,0.959556314,0.01935495,0.130492209,0.258468017,0.100260784,0.998497281,0.576675336,0.658969581,0.790647518,0.400328329,0.959088904,0.615305462,0.80081682,0.168297803,0.794774118,0.238980081,0.257188528,0.120247062,0.30817687,0.075609686,0.261368113,0.518588011,0.031406702,0.592166989,0.095134399,0.840637217,0.005757453,0.490023702,0.12728199,0.634103366,0.038484643
random54,12.0,96.0,50.0,53.0,3.0,67.0,36.0,9.0,30.0,6.0,55.0,89.0,75.0,13.0,69.0,37.0,35.0,45.0,4.0,11.0,42.0,0.0,10.0,41.0,100.0,73.0,82.0,34.0,51.0,86.0,71.0,56.0,21.0,26.0,91.0,100.0,24.0,84.0,53.0,69.0,30.0,59.0,2.0,75.0,63.0,82.0,53.0,22.0,28.0,45.0,52.0,27.0,22.0,99.0,37.0,28.0,27.0,6.0,59.0,3.0
random55,4.0,10.0,2.0,8.0,5.0,6.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,8.0,7.0,0.0,0.0,10.0,9.0,1.0,3.0,6.0,0.0,4.0,1.0,7.0,1.0,5.0,3.0,8.0,8.0,3.0,6.0,0.0,7.0,7.0,7.0,4.0,0.0,4.0,8.0,1.0,8.0,7.0,7.0,10.0,9.0,9.0,6.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0
random56,0.606186906,0.77994619,0.381950191,0.93855085,0.487873161,0.958447307,0.906314619,0.287168183,0.798110639,0.271284567,0.297443993,0.370002627,0.69967419,0.386120674,0.923624081,0.074581428,0.851226002,0.4811562,0.286149649,0.544420897,0.704891626,0.1133225,0.405898444,0.075076551,0.032861762,0.019487801,0.481075638,0.101231186,0.611345849,0.520628524,0.595914293,0.92969392,0.070381295,0.050529281,0.709381566,0.129651413,0.273124281,0.469969621,0.474464366,0.654104895,0.373193131,0.382306818,0.004188069,0.746708708,0.637114507,0.94380335,0.74760655,0.97973645,0.886605956,0.254779788,0.88021403,0.446245607,0.556645011,0.190058021,0.994654883,0.670674883,0.708685942,0.061163165,0.801234067,0.509462752
random57,0.388188401,0.877676114,0.190601819,0.978676117,0.4301832,0.090162254,0.34435386,0.673420649,0.433924335,0.894170752,0.532093937,0.05473081,0.849991958,0.925965712,0.630714329,0.354528228,0.686663122,0.611157041,0.74951231,0.876661731,0.535987633,0.582099075,0.596733392,0.272620484,0.963447922,0.813083033,0.233114371,0.675555738,0.818965448,0.341692021,0.75723291,0.361023666,0.476786694,0.359759379,0.981414834,0.978734268,0.656159194,0.303135078,0.194909197,0.769265979,0.433850193,0.877589239,0.334233466,0.267041931,0.603371495,0.565730249,0.278044043,0.743406256,0.648860451,0.243933999,0.483629024,0.296026098,0.235159629,0.308425068,0.938390852,0.554715544,0.888015845,0.437139715,0.734430945,0.938398306
random58,80.0,82.0,8.0,5.0,9.0,52.0,57.0,15.0,30.0,91.0,94.0,87.0,89.0,76.0,67.0,9.0,66.0,80.0,88.0,0.0,8.0,49.0,66.0,15.0,55.0,29.0,62.0,11.0,64.0,72.0,8.0,97.0,57.0,6.0,32.0,75.0,42.0,69.0,87.0,66.0,56.0,51.0,90.0,99.0,100.0,40.0,100.0,7.0,85.0,88.0,18.0,98.0,27.0,69.0,75.0,39.0,8.0,54.0,31.0,17.0
random59,4.0,5.0,8.0,8.0,9.0,4.0,2.0,9.0,8.0,5.0,3.0,9.0,4.0,10.0,1.0,6.0,7.0,4.0,4.0,8.0,1.0,5.0,7.0,7.0,4.0,5.0,9.0,7.0,8.0,4.0,1.0,7.0,9.0,2.0,7.0,9.0,5.0,10.0,1.0,6.0,8.0,3.0,9.0,7.0,2.0,1.0,7.0,1.0,0.0,7.0,9.0,9.0,5.0,8.0,2.0,8.0,3.0,3.0,10.0,2.0
random6,71.0,2.0,82.0,93.0,62.0,80.0,9.0,76.0,82.0,14.0,25.0,49.0,43.0,58.0,55.0,75.0,58.0,43.0,12.0,68.0,52.0,46.0,52.0,59.0,31.0,36.0,2.0,68.0,10.0,46.0,71.0,48.0,28.0,53.0,21.0,84.0,19.0,91.0,90.0,40.0,35.0,58.0,95.0,26.0,96.0,39.0,68.0,78.0,18.0,92.0,72.0,16.0,78.0,50.0,94.0,89.0,29.0,84.0,99.0,99.0
random60,0.211274076,0.491544384,0.581266686,0.859848359,0.785863812,0.833992044,0.947667697,0.761611836,0.841133159,0.689411468,0.591248578,0.53160773,0.145093605,0.776908639,0.189828619,0.924904948,0.296447733,0.541044415,0.570553869,0.047697756,0.359143476,0.394489279,0.984583289,0.462762622,0.889669726,0.011146382,0.88815573,0.915548522,0.453121143,0.989563799,0.4486594,0.433191239,0.492627302,0.073367614,0.987567938,0.809265535,0.259831686,0.130656682,0.874791453,0.298199495,0.934161999,0.430540283,0.099089797,0.193444034,0.495240673,0.507451096,0.344120087,0.078721827,0.004185439,0.015366998,0.817148156,0.297827337,0.227144068,0.664024529,0.041831081,0.63349429,0.179357823,0.464533746,0.386950846,0.149198185
random61,0.24545051,0.90428588,0.724347616,0.244317069,0.091073833,0.741837622,0.172422427,0.762247563,0.795102696,0.211727475,0.695210857,0.66781093,0.199014223,0.832940406,0.383230478,0.39132603,0.947861072,0.400189027,0.459472659,0.726804818,0.194226345,0.561227814,0.416865832,0.79513364,0.291314354,0.461414107,0.632998684,0.160389116,0.044105422,0.413026779,0.776642011,0.896023008,0.412196345,0.947475605,0.212760494,0.13129809,0.552216816,0.033713604,0.749310884,0.395482603,0.782729275,0.118329732,0.715875022,0.196398517,0.010335722,0.346807882,0.480596151,0.964617215,0.437704156,0.620154347,0.260627509,0.392576732,0.438628378,0.151520068,0.753394125,0.05113783,0.987497725,0.011431734,0.428614887,0.753782544
random62,32.0,14.0,92.0,39.0,90.0,65.0,54.0,1.0,99.0,39.0,63.0,49.0,0.0,14.0,34.0,58.0,96.0,75.0,0.0,48.0,42.0,100.0,88.0,76.0,90.0,60.0,39.0,3.0,58.0,45.0,56.0,100.0,76.0,29.0,13.0,23.0,85.0,87.0,26.0,29.0,30.0,29.0,58.0,16.0,77.0,96.0,11.0,79.0,1.0,93.0,33.0,41.0,1.0,75.0,42.0,32.0,73.0,0.0,74.0,10.0
random63,9.0,4.0,7.0,4.0,2.0,7.0,8.0,4.0,10.0,3.0,0.0,7.0,2.0,1.0,1.0,0.0,10.0,5.0,4.0,1.0,6.0,9.0,2.0,6.0,3.0,8.0,0.0,1.0,10.0,2.0,10.0,6.0,1.0,2.0,8.0,2.0,3.0,6.0,8.0,2.0,3.0,0.0,10.0,5.0,3.0,9.0,9.0,7.0,8.0,3.0,5.0,4.0,8.0,7.0,1.0,10.0,1.0,0.0,5.0,8.0
random64,0.813477903,0.059699716,0.393399714,0.532865819,0.830715843,0.640311993,0.421141283,0.125852565,0.584397552,0.058018567,0.158976414,0.052199975,0.176064335,0.782767508,0.425389897,0.574692335,0.804887666,0.427799954,0.159249541,0.72736489,0.167477896,0.830856901,0.127872795,0.229487419,0.858280876,0.096308416,0.445088299,0.485170911,0.240302298,0.304135096,0.048119373,0.117342932,0.335203979,0.973608558,0.108064923,0.247254489,0.628399196,0.821455229,0.302674698,0.916994937,0.440261065,0.699679036,0.872333866,0.334437229,0.093606397,0.710436003,0.887150099,0.029735584,0.91349532,0.646001961,0.57979499,0.835376262,0.556851611,0.539268041,0.895895075,0.498650802,0.744904992,0.352062957,0.824292692,0.775018913
random65,0.439759946,0.490077788,0.785510513,0.338585793,0.107794088,0.041694543,0.040958375,0.22019734,0.503630243,0.154595158,0.341201693,0.360966874,0.12815555,0.183447614,0.659901353,0.811972818,0.875617754,0.671369529,0.503714902,0.306053172,0.829655361,0.035528001,0.029053682,0.221913021,0.414754655,0.801227742,0.849259522,0.812449264,0.490312251,0.863924729,0.921508111,0.910781428,0.699168754,0.652871001,0.829296116,0.312691001,0.547062133,0.761990073,0.02967935,0.19100834,0.150279318,0.62967866,0.79577498,0.478983982,0.82337831,0.684041333,0.749763076,0.058685496,0.425827487,0.666986102,0.244064267,0.972869,0.70486896,0.435128579,0.525190076,0.550958702,0.781360677,0.576832521,0.780942158,0.438987286
random66,23.0,98.0,21.0,20.0,34.0,47.0,0.0,44.0,75.0,62.0,11.0,11.0,22.0,77.0,21.0,74.0,61.0,9.0,10.0,40.0,30.0,11.0,82.0,55.0,28.0,53.0,48.0,38.0,0.0,18.0,68.0,99.0,39.0,2.0,29.0,84.0,79.0,68.0,78.0,47.0,90.0,93.0,95.0,83.0,18.0,75.0,68.0,58.0,2.0,47.0,6.0,27.0,57.0,9.0,68.0,97.0,41.0,16.0,81.0,51.0
random67,0.0,4.0,1.0,10.0,10.0,1.0,1.0,10.0,1.0,3.0,8.0,6.0,3.0,7.0,2.0,2.0,5.0,4.0,9.0,0.0,7.0,7.0,0.0,10.0,3.0,0.0,9.0,6.0,9.0,6.0,4.0,5.0,7.0,2.0,4.0,7.0,3.0,8.0,10.0,4.0,1.0,7.0,5.0,3.0,8.0,5.0,5.0,5.0,10.0,9.0,8.0,5.0,2.0,5.0,3.0,7.0,1.0,0.0,6.0,1.0
random68,0.764661672,0.907095116,0.738904696,0.516899072,0.735355134,0.173022602,0.751576062,0.06187166,0.149754893,0.495523537,0.883713868,0.590415827,0.538602428,0.455380333,0.606076924,0.643780649,0.764117008,0.294074682,0.111483478,0.147272952,0.416867147,0.653050534,0.083623985,0.039249206,0.710917536,0.136380103,0.449710235,0.162363335,0.324203156,0.167015229,0.802544734,0.243220327,0.207524715,0.395105126,0.245309092,0.784927321,0.055977917,0.260607277,0.162322787,0.666347681,0.847526626,0.800612091,0.692761592,0.837211344,0.701488754,0.654084989,0.063920785,0.910116389,0.46482594,0.522257432,0.326814981,0.479982883,0.549703091,0.198005134,0.38548812,0.716451581,0.614026049,0.666682445,0.685755723,0.911401716
random69,0.599871578,0.936660631,0.511573527,0.402867324,0.954791274,0.231578458,0.703450499,0.573453373,0.547421517,0.732906219,0.749507572,0.59446103,0.739977925,0.004334819,0.825427967,0.27887189,0.031991694,0.203226764,0.274926899,0.566820683,0.681771663,0.979321687,0.031666257,0.264197465,0.645339651,0.879853123,0.502071112,0.796627108,0.833487785,0.245500711,0.729198774,0.108232028,0.763376083,0.101963224,0.716476019,0.115924648,0.684007015,0.222414681,0.260484551,0.473843824,0.555230574,0.006055995,0.778337365,0.796262487,0.9057719,0.463157019,0.491970313,0.021978624,0.930320888,0.807811776,0.095494686,0.62694098,0.958508604,0.40750723,0.650159544,0.488568913,0.654758953,0.395808173,0.522067533,0.313709155
random7,8.0,7.0,8.0,2.0,8.0,0.0,4.0,6.0,8.0,0.0,9.0,1.0,9.0,10.0,5.0,3.0,7.0,5.0,4.0,1.0,7.0,3.0,6.0,10.0,3.0,4.0,10.0,7.0,7.0,1.0,10.0,9.0,6.0,9.0,9.0,5.0,8.0,9.0,1.0,10.0,3.0,6.0,1.0,10.0,2.0,5.0,6.0,5.0,8.0,3.0,9.0,0.0,5.0,8.0,5.0,10.0,10.0,1.0,4.0,3.0
random70,79.0,40.0,15.0,27.0,46.0,48.0,79.0,7.0,34.0,61.0,11.0,62.0,75.0,73.0,20.0,27.0,68.0,50.0,43.0,92.0,56.0,53.0,33.0,94.0,0.0,30.0,8.0,90.0,92.0,3.0,7.0,81.0,33.0,78.0,28.0,55.0,32.0,87.0,70.0,52.0,55.0,93.0,58.0,53.0,100.0,45.0,87.0,16.0,82.0,42.0,62.0,3.0,0.0,65.0,45.0,67.0,5.0,74.0,44.0,28.0
random71,4.0,5.0,0.0,6.0,1.0,1.0,7.0,8.0,4.0,5.0,5.0,2.0,9.0,3.0,9.0,2.0,1.0,8.0,5.0,7.0,10.0,7.0,3.0,10.0,3.0,7.0,4.0,1.0,6.0,2.0,6.0,2.0,9.0,3.0,6.0,3.0,9.0,3.0,5.0,3.0,0.0,5.0,5.0,6.0,6.0,9.0,0.0,10.0,7.0,9.0,6.0,1.0,2.0,1.0,6.0,5.0,0.0,5.0,5.0,5.0
random72,0.150533031,0.916121352,0.627949295,0.74397301,0.764110044,0.767836671,0.689192802,0.513046749,0.18010039,0.559047314,0.683913595,0.16770943,0.858912265,0.537947192,0.872939365,0.630068545,0.96585539,0.564224334,0.208828677,0.970052121,0.255823613,0.738484808,0.585409037,0.626253006,0.572124858,0.234384053,0.427408436,0.838601737,0.718157473,0.364758563,0.699394336,0.762581105,0.282257885,0.704046691,0.226262395,0.149939654,0.444970421,0.079299333,0.766574,0.658714049,0.430641481,0.120735392,0.034356343,0.047605891,0.453186169,0.275351281,0.759902023,0.759761106,0.099299471,0.727137417,0.728728429,0.427630727,0.908686738,0.07901666,0.812559323,0.787661448,0.022481829,0.810721231,0.733762684,0.921747894
random73,0.026008175,0.824308635,0.099974217,0.361329834,0.617752899,0.019074605,0.154359848,0.865051457,0.167625912,0.515302555,0.40776746,0.071592633,0.597612811,0.66756692,0.597581068,0.247118386,0.791210921,0.171610422,0.515835753,0.236474569,0.252944924,0.440323808,0.171804616,0.618792933,0.838444162,0.443558701,0.411446231,0.816696643,0.328278817,0.200376446,0.229028134,0.267312661,0.046257799,0.139919679,0.968191378,0.364020033,0.469460094,0.586836303,0.062302894,0.776831539,0.92263639,0.866460515,0.357037833,0.404577078,0.941857738,0.877445533,0.226543683,0.579094003,0.477084339,0.25560342,0.416790381,0.859896862,0.681043214,0.723924173,0.129721725,0.522277384,0.033091014,0.219859806,0.690170416,0.559246985
random74,56.0,0.0,55.0,71.0,27.0,38.0,89.0,20.0,52.0,35.0,92.0,2.0,0.0,25.0,17.0,46.0,70.0,83.0,86.0,32.0,11.0,94.0,16.0,68.0,34.0,22.0,80.0,20.0,21.0,90.0,15.0,70.0,91.0,63.0,86.0,99.0,22.0,38.0,60.0,7.0,71.0,1.0,42.0,35.0,29.0,87.0,47.0,79.0,82.0,60.0,98.0,6.0,43.0,0.0,13.0,13.0,29.0,69.0,83.0,42.0
random75,7.0,4.0,0.0,5.0,6.0,1.0,1.0,7.0,3.0,4.0,2.0,9.0,4.0,8.0,4.0,9.0,3.0,7.0,6.0,1.0,3.0,1.0,7.0,2.0,8.0,3.0,5.0,3.0,3.0,7.0,6.0,10.0,5.0,7.0,3.0,5.0,3.0,7.0,2.0,2.0,2.0,4.0,4.0,3.0,9.0,2.0,0.0,7.0,9.0,6.0,7.0,3.0,4.0,3.0,4.0,2.0,7.0,8.0,0.0,1.0
random76,0.236805786,0.555016741,0.368424119,0.567950765,0.350336078,0.414803927,0.9553199,0.576395328,0.208189422,0.237729873,0.819928443,0.901891974,0.506751545,0.001315517,0.137390858,0.017417919,0.58754125,0.393435737,0.867320833,0.244821215,0.91193141,0.185643528,0.298189222,0.03080648,0.446783015,0.902066771,0.053338421,0.181704878,0.0987366,0.896062025,0.763602938,0.149153589,0.555366359,0.845613942,0.261456204,0.064720082,0.364562054,0.268196378,0.520035381,0.445112239,0.83061073,0.141852011,0.93173159,0.504407562,0.85248366,0.143222869,0.779967972,0.525774135,0.373086285,0.099368398,0.952493812,0.776699033,0.058346011,0.006201288,0.608902696,0.043420201,0.7461291,0.500464716,0.691151259,0.917720162
random77,0.450844851,0.539557769,0.80256664,0.985505785,0.918476404,0.005076817,0.949407423,0.522066697,0.514244399,0.899699673,0.448087275,0.143143079,0.404913453,0.662689647,0.272633452,0.065638764,0.594492936,0.640947966,0.681666251,0.712440456,0.010285556,0.349479849,0.93743965,0.325295447,0.417497776,0.012294193,0.34148783,0.178859077,0.223925771,0.501808423,0.177491162,0.140042535,0.026400498,0.078156077,0.707870893,0.839281438,0.763168081,0.5585336,0.604996589,0.310478088,0.29952302,0.525076584,0.303259605,0.839334973,0.935010495,0.777737721,0.73284324,0.533218545,0.051824966,0.790599267,0.684078841,0.094545654,0.467252527,0.78658122,0.456886736,0.179764705,0.66984303,0.505599407,0.505630863,0.460418593
random78,63.0,9.0,71.0,78.0,47.0,52.0,99.0,58.0,4.0,8.0,56.0,96.0,100.0,35.0,98.0,42.0,15.0,28.0,24.0,6.0,58.0,92.0,94.0,66.0,43.0,92.0,83.0,94.0,36.0,60.0,85.0,65.0,21.0,17.0,25.0,1.0,73.0,39.0,52.0,88.0,44.0,4.0,100.0,79.0,89.0,50.0,4.0,20.0,59.0,44.0,11.0,1.0,12.0,0.0,47.0,75.0,33.0,85.0,20.0,35.0
random79,4.0,0.0,2.0,5.0,5.0,3.0,0.0,4.0,10.0,3.0,9.0,8.0,6.0,8.0,7.0,1.0,4.0,1.0,3.0,6.0,6.0,7.0,0.0,6.0,9.0,6.0,4.0,0.0,2.0,2.0,9.0,1.0,8.0,3.0,3.0,2.0,5.0,1.0,9.0,5.0,3.0,3.0,8.0,0.0,10.0,1.0,0.0,3.0,0.0,5.0,6.0,7.0,1.0,4.0,10.0,1.0,0.0,8.0,9.0,9.0
random8,0.021222547,0.526663869,0.693022649,0.582768122,0.001495651,0.900792504,0.733054049,0.388870623,0.847311041,0.61889518,0.167321747,0.556899609,0.656983517,0.027826678,0.900604809,0.70454527,0.527124248,0.839277355,0.051980434,0.618372303,0.035865676,0.534258088,0.350999889,0.941074631,0.648260187,0.8330587,0.873380214,0.850852908,0.684999066,0.519154664,0.892354833,0.380114606,0.925515173,0.327050334,0.966980405,0.359023745,0.283337886,0.205206258,0.505463445,0.955615417,0.841695403,0.038271017,0.57157197,0.724195081,0.157159099,0.63572438,0.668331403,0.405140325,0.456274943,0.880197192,0.257384758,0.212709647,0.84253628,0.584143387,0.581947047,0.097828212,0.507289156,0.116675889,0.35826608,0.572227261
random80,0.906005575,0.220644094,0.424203544,0.595945832,0.344752815,0.337172138,0.577438547,0.07338149,0.640322173,0.065947779,0.133838476,0.692984316,0.422639648,0.135247865,0.079518268,0.980527409,0.659165411,0.558837416,0.977734661,0.420561969,0.735248048,0.877044895,0.747496267,0.790574084,0.852093127,0.942725699,0.854296716,0.211277986,0.024879104,0.543944216,0.320046256,0.952590635,0.778061399,0.961136337,0.203901788,0.973581667,0.680485857,0.663481696,0.264360787,0.133049531,0.419210783,0.667669555,0.682240584,0.460486393,0.334081689,0.651928844,0.925689645,0.76113146,0.906363479,0.530731319,0.422461557,0.249790368,0.682043421,0.881977622,0.88713653,0.51057159,0.576654766,0.528891934,0.850028761,0.86722792
random81,0.306028148,0.751834038,0.860885941,0.931178781,0.493750577,0.640745268,0.150182321,0.915882054,0.134697002,0.707662008,0.851839372,0.140575347,0.437248098,0.221882009,0.51391053,0.708247111,0.877884788,0.195589525,0.528762023,0.613569541,0.341073413,0.214971524,0.340301377,0.077135494,0.427067051,0.472403958,0.427445224,0.069121045,0.097475836,0.674607951,0.989230831,0.279410915,0.365125117,0.638830105,0.713010869,0.184508883,0.833804497,0.978428407,0.936686697,0.540121385,0.555619831,0.860435207,0.66942975,0.882283765,0.905648719,0.08839711,0.935593936,0.809768824,0.298044871,0.777800088,0.943265477,0.470158564,0.413950715,0.869361877,0.974507439,0.217634347,0.237759608,0.67448888,0.505701301,0.714054879
random82,67.0,18.0,42.0,34.0,93.0,44.0,66.0,45.0,62.0,20.0,15.0,90.0,53.0,85.0,82.0,48.0,47.0,65.0,28.0,31.0,73.0,42.0,22.0,78.0,41.0,88.0,37.0,3.0,4.0,14.0,41.0,98.0,58.0,60.0,88.0,21.0,42.0,65.0,26.0,32.0,71.0,6.0,75.0,4.0,70.0,81.0,47.0,68.0,76.0,75.0,82.0,42.0,25.0,70.0,20.0,61.0,99.0,91.0,13.0,13.0
random83,10.0,6.0,9.0,5.0,10.0,0.0,4.0,3.0,2.0,4.0,3.0,5.0,8.0,2.0,5.0,9.0,10.0,3.0,7.0,2.0,4.0,5.0,10.0,8.0,7.0,10.0,9.0,7.0,7.0,7.0,0.0,5.0,4.0,0.0,2.0,3.0,10.0,1.0,3.0,1.0,0.0,8.0,3.0,9.0,10.0,2.0,6.0,3.0,1.0,7.0,8.0,1.0,9.0,5.0,6.0,3.0,0.0,5.0,3.0,6.0
random84,0.060034178,0.061818015,0.630503471,0.682371132,0.953581682,0.374139328,0.474158048,0.384989411,0.063408435,0.71694906,0.805670324,0.901420688,0.01626871,0.192246016,0.061938222,0.365418397,0.743044113,0.156459777,0.780931575,0.650932924,0.692494604,0.742532492,0.365705551,0.973021413,0.066954257,0.357160019,0.710054997,0.956261876,0.292389088,0.344732645,0.97843887,0.704797739,0.371083765,0.881437563,0.131201353,0.779871078,0.079465173,0.85212824,0.562632954,0.810338508,0.673559105,0.237456979,0.110289701,0.778603613,0.674894991,0.656201439,0.728008745,0.218068791,0.797737571,0.013120676,0.777684897,0.020436187,0.447978784,0.700286409,0.126395525,0.251582699,0.744469742,0.446198967,0.534715975,0.374073203
random85,0.879517331,0.327815575,0.218586738,0.348826098,0.733564229,0.109621639,0.216924385,0.107326854,0.882231855,0.931039548,0.513703448,0.256131353,0.341710301,0.48988881,0.615012842,0.451056367,0.94747622,0.718498577,0.963534329,0.000687029,0.319538964,0.448844174,0.839108656,0.884954473,0.817062059,0.983746364,0.092985801,0.027197421,0.179168713,0.031543598,0.777140066,0.781087927,0.359331646,0.614067226,0.658822469,0.24078096,0.945420169,0.523265274,0.051388507,0.241530618,0.806980253,0.813361324,0.447517769,0.71448158,0.249053673,0.976658267,0.383988866,0.461960987,0.655365228,0.544642262,0.231772086,0.801489654,0.39617316,0.460171126,0.670627303,0.880209374,0.031125171,0.005161008,0.31018205,0.953882125
random86,97.0,6.0,60.0,89.0,39.0,47.0,17.0,70.0,81.0,96.0,89.0,64.0,58.0,13.0,92.0,39.0,6.0,87.0,55.0,93.0,97.0,57.0,26.0,38.0,2.0,54.0,63.0,7.0,84.0,63.0,13.0,59.0,67.0,35.0,10.0,21.0,55.0,73.0,79.0,11.0,98.0,11.0,83.0,86.0,39.0,82.0,55.0,93.0,60.0,5.0,89.0,39.0,1.0,14.0,88.0,81.0,96.0,76.0,26.0,53.0
random87,5.0,2.0,4.0,6.0,7.0,7.0,0.0,6.0,4.0,7.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,10.0,9.0,8.0,10.0,0.0,2.0,6.0,3.0,6.0,0.0,7.0,5.0,4.0,10.0,5.0,3.0,0.0,7.0,4.0,9.0,2.0,4.0,0.0,1.0,7.0,5.0,4.0,7.0,9.0,8.0,8.0,5.0,0.0,7.0,3.0,8.0,3.0,1.0,7.0,10.0,9.0,0.0
random88,0.60147338,0.417175869,0.68614256,0.598307353,0.083288985,0.404861089,0.304128679,0.960498077,0.456206474,0.116871808,0.669511678,0.119076277,0.64709389,0.465550421,0.617128712,0.948321392,0.670914708,0.272614195,0.525243097,0.894793508,0.837214123,0.427893889,0.51949888,0.388477938,0.120217849,0.279121871,0.641746311,0.038759505,0.199096076,0.874446344,0.684732287,0.017033383,0.088094951,0.624200861,0.943935906,0.217449518,0.886468268,0.932794932,0.167612112,0.928943467,0.322547368,0.239391587,0.517970402,0.151661623,0.703877647,0.27026482,0.617277732,0.369790933,0.598997315,0.431791937,0.370377643,0.415791501,0.857770797,0.686135706,0.316293461,0.833392273,0.336779056,0.298169338,0.42589617,0.983500152
random89,0.565685029,0.476782596,0.654963583,0.415825517,0.896032786,0.506762888,0.546663787,0.427266124,0.948513171,0.517816327,0.197494366,0.599257785,0.431951447,0.708207712,0.38725303,0.892613426,0.848135139,0.913256111,0.770696027,0.526143843,0.693976096,0.810922049,0.518375865,0.194853347,0.186762494,0.348996917,0.021200144,0.536582611,0.835589504,0.79648324,0.799341783,0.73060366,0.946497533,0.674107382,0.848011895,0.11844245,0.087971025,0.821245498,0.947404758,0.530743074,0.432636616,0.455362211,0.80044963,0.118839941,0.389471453,0.864910617,0.219555042,0.931536756,0.63780458,0.178363195,0.825146573,0.668098535,0.774976972,0.508122261,0.841833583,0.341528126,0.069530101,0.291114358,0.222939589,0.876182583
random9,0.378450626,0.719335652,0.211149989,0.162293889,0.136670544,0.543399041,0.204667941,0.428611218,0.768408075,0.879704138,0.689822678,0.250343736,0.651821391,0.607093862,0.21314481,0.335496481,0.499609807,0.230914851,0.660617635,0.71566242,0.830638049,0.369419094,0.014081528,0.182995005,0.558437188,0.331079498,0.51798329,0.689043933,0.745785132,0.62251078,0.414971422,0.249923021,0.317345417,0.373973601,0.883798742,0.753317989,0.960274316,0.43807275,0.997209202,0.443722321,0.759535197,0.944380981,0.297533128,0.747521544,0.976426142,0.553080743,0.537167029,0.206737558,0.610623275,0.726985129,0.225662648,0.910862424,0.508954025,0.015321941,0.615501323,0.766309986,0.754572484,0.984145169,0.410156366,0.694886903
random90,31.0,89.0,48.0,100.0,58.0,4.0,53.0,49.0,1.0,86.0,3.0,29.0,28.0,29.0,77.0,21.0,77.0,88.0,91.0,61.0,32.0,55.0,13.0,26.0,65.0,70.0,56.0,29.0,12.0,27.0,46.0,58.0,98.0,29.0,96.0,52.0,84.0,2.0,36.0,67.0,4.0,19.0,53.0,6.0,90.0,35.0,28.0,77.0,8.0,59.0,7.0,92.0,94.0,51.0,100.0,86.0,20.0,43.0,2.0,54.0
random91,3.0,3.0,10.0,2.0,3.0,8.0,1.0,7.0,3.0,0.0,6.0,8.0,6.0,0.0,8.0,3.0,7.0,6.0,8.0,8.0,4.0,0.0,2.0,3.0,6.0,5.0,4.0,1.0,0.0,4.0,7.0,6.0,2.0,8.0,1.0,1.0,7.0,7.0,9.0,5.0,5.0,8.0,2.0,1.0,4.0,4.0,1.0,8.0,0.0,3.0,6.0,10.0,4.0,9.0,2.0,3.0,9.0,4.0,7.0,7.0
