feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random692,0.265635208,0.603642715,0.065998738,0.935942730,0.063975418,0.396054833,0.880494742,0.037052935,0.467021445,0.186724817,0.109860789,0.810647377,0.320424253,0.211649395,0.169824826,0.206010556,0.850406106,0.474263756,0.402574070,0.297389518,0.155537625,0.215388367,0.559445062,0.904172413,0.339889059,0.429257109,0.241046032,0.878195699,0.917903670,0.300497940,0.600580664,0.610496738,0.854557932,0.117270937,0.736936180,0.787990314,0.674994898,0.144853517,0.320049989,0.809081069,0.230482905,0.409750909,0.473173897,0.782580625,0.168913788,0.890017580,0.650369010,0.211768452,0.580645335,0.080440928,0.871090879,0.058171101,0.376129301,0.019123504,0.796531478,0.851561066,0.905445656,0.398108205,0.282565340,0.715622085
random693,0.069226524,0.233548006,0.440071325,0.667844569,0.130273166,0.898373476,0.864250026,0.30627311,0.707661763,0.101182138,0.463377257,0.420036116,0.034937363,0.546051037,0.683567076,0.66663219,0.987819768,0.800981467,0.394380402,0.865825312,0.829537016,0.932668956,0.918822376,0.231926916,0.541343525,0.590193004,0.137019857,0.246133572,0.091257894,0.183841485,0.111317813,0.60338399,0.410020753,0.889738121,0.328107063,0.56539812,0.486901171,0.737184979,0.141477163,0.447426586,0.076095106,0.41625189,0.861126697,0.723016939,0.236878959,0.258516611,0.97898226,0.887504636,0.731545689,0.955323941,0.371312451,0.533948163,0.165767454,0.169757511,0.953858541,0.179358664,0.163883237,0.979877163,0.38193874,0.53608513
random694,45,77,32,14,66,52,72,33,25,69,57,46,7,27,21,3,8,31,48,13,49,19,93,34,80,71,38,39,93,87,29,57,77,41,32,40,36,74,9,85,40,7,84,97,87,86,21,30,52,4,26,77,56,73,33,68,98,18,89,27
random695,9,10,9,8,0,2,0,2,6,9,3,3,0,5,3,2,0,4,5,4,4,0,3,8,6,6,5,6,2,5,7,1,1,10,8,6,8,7,3,1,7,7,3,0,0,9,7,10,10,5,8,6,5,6,3,9,5,6,2,5
random696,0.540641425,0.889890548,0.618429485,0.668278246,0.971824028,0.870764309,0.868663755,0.268104234,0.667320167,0.630543066,0.402642873,0.376424525,0.880270167,0.304528078,0.910154747,0.474921231,0.467880864,0.267308909,0.505934055,0.935852155,0.104608287,0.469288129,0.421312623,0.182175033,0.864776242,0.783602639,0.491067065,0.266655858,0.777626571,0.883899577,0.460958927,0.091820561,0.473587872,0.878078390,0.886300606,0.339441069,0.372416037,0.590057621,0.895027137,0.792717651,0.426555352,0.047690612,0.118634765,0.505072068,0.336310098,0.078522042,0.159125392,0.478919143,0.937548575,0.494238085,0.747758383,0.590207895,0.229708200,0.515712022,0.435535339,0.262598925,0.942727565,0.207772005,0.502115810,0.472626819
random697,0.881349526,0.627556223,0.640633772,0.112955388,0.784404779,0.342456495,0.457081733,0.008308685,0.869840159,0.903721451,0.015220978,0.094895414,0.189518131,0.197518535,0.7325966,0.283472534,0.647525917,0.37053944,0.695384289,0.10921158,0.934428403,0.546236504,0.758849952,0.338728905,0.662178419,0.385871803,0.464479306,0.012536491,0.885824182,0.102865457,0.673042885,0.806619432,0.10934548,0.059374323,0.806195687,0.409822682,0.033515885,0.181289721,0.352808275,0.046361516,0.35133768,0.544593274,0.148689088,0.518408763,0.220928496,0.490296218,0.245438051,0.104709642,0.584805026,0.951607868,0.979996988,0.279715466,0.401192121,0.810267692,0.799514302,0.107207495,0.989418897,0.277201279,0.334434069,0.679311504
random698,72,60,34,5,62,20,99,76,18,35,37,81,23,6,79,51,33,9,56,75,46,19,15,70,26,35,20,11,91,5,24,63,57,10,32,49,11,16,88,9,33,2,93,38,97,22,59,100,38,2,85,60,77,76,35,87,16,45,74,87
random699,3,6,7,7,0,2,1,3,10,6,2,5,5,5,9,3,9,3,0,4,2,2,5,9,7,2,10,6,9,5,1,5,8,8,10,6,4,9,3,6,2,6,10,6,0,6,4,9,4,7,10,4,10,3,2,10,8,7,4,6
random700,0.347376240,0.464219821,0.117759028,0.656260455,0.238872297,0.762365269,0.593930026,0.213802891,0.000647497,0.130458750,0.568010051,0.966769902,0.216606581,0.616903128,0.504167805,0.569996320,0.080523094,0.082661456,0.513643512,0.715979255,0.935246886,0.418205496,0.214260347,0.930396225,0.190490744,0.804929104,0.893875255,0.459292022,0.405174098,0.608794135,0.935009352,0.557620751,0.614682567,0.845300468,0.734815081,0.559869953,0.508219760,0.501413567,0.761473127,0.787632204,0.230079725,0.002544054,0.762171926,0.936408005,0.556482575,0.899708255,0.386175130,0.218691716,0.642110891,0.196405144,0.219925405,0.758123789,0.501847243,0.247198793,0.775530383,0.291789224,0.507402229,0.848376760,0.089839773,0.857993940
random701,0.307346814,0.471999192,0.110980526,0.037409332,0.651728079,0.651037555,0.720790935,0.957827401,0.145883359,0.244106474,0.372662975,0.317180738,0.926259845,0.305895138,0.344988568,0.431743923,0.778483674,0.17561318,0.555576716,0.626890414,0.711493397,0.209207186,0.962365694,0.161973353,0.056367025,0.380881623,0.692822265,0.970842578,0.521709186,0.453814751,0.958266662,0.201258508,0.168749521,0.632046715,0.065021185,0.944679366,0.033499963,0.412757133,0.685213249,0.144538716,0.499479215,0.537675988,0.247042983,0.944880693,0.629776317,0.611584927,0.018575834,0.162076836,0.110993453,0.954347572,0.820226137,0.087938022,0.910478924,0.290704325,0.592389449,0.043564726,0.687447403,0.396619299,0.943104138,0.801774502
random702,3,46,83,56,95,97,2,9,10,28,18,100,62,96,3,58,14,50,27,33,56,10,33,22,3,99,76,83,51,69,65,13,95,5,44,31,13,79,60,71,43,68,8,29,85,73,39,91,45,87,14,5,15,53,29,42,96,33,72,77
random703,0,8,1,8,10,7,0,3,5,1,10,7,7,7,7,10,6,1,5,6,8,1,7,4,4,7,9,5,9,7,10,0,5,10,3,5,4,6,5,3,3,5,2,1,8,10,7,9,5,6,0,0,1,2,0,0,8,9,6,7
random704,0.752619148,0.649157643,0.777840427,0.844745502,0.561526949,0.775017072,0.353579150,0.540259856,0.747425304,0.263500387,0.055994411,0.166125074,0.812178927,0.666148876,0.049004289,0.490400757,0.667977482,0.954398042,0.945778623,0.539896525,0.307314501,0.021146855,0.947090078,0.713423552,0.011699116,0.429721418,0.795568867,0.415213864,0.987561396,0.618506950,0.642479136,0.708256098,0.437707606,0.629697928,0.372673580,0.549471144,0.646087667,0.514071082,0.189443224,0.965937332,0.984901087,0.585424159,0.362868622,0.908335596,0.554417661,0.225802907,0.136042916,0.245181736,0.265268432,0.809569292,0.811416562,0.379718585,0.556880358,0.051926229,0.591924742,0.003511823,0.015054305,0.582197607,0.552001005,0.945671247
random705,0.123207005,0.845134978,0.656564823,0.444220609,0.526351878,0.157630619,0.656549421,0.292856525,0.396606104,0.389193069,0.072336735,0.347875116,0.176249357,0.288303299,0.845848313,0.626536402,0.202926419,0.818243726,0.34167797,0.016631308,0.22938048,0.648443286,0.250892762,0.49846668,0.253474282,0.590413403,0.197394752,0.134552542,0.23892461,0.568639789,0.394154612,0.659954655,0.826170148,0.714108448,0.253759187,0.871763359,0.600659459,0.963366295,0.614130117,0.060529386,0.390875005,0.126847965,0.195694913,0.537870601,0.297261567,0.323555544,0.5613412,0.720544987,0.15018913,0.141006616,0.824640081,0.763809045,0.41304282,0.382659367,0.957514145,0.289518577,0.427812286,0.652332318,0.02804205,0.402249727
random706,10,71,27,91,61,70,71,95,6,74,79,65,56,96,33,70,65,93,43,52,15,24,67,70,36,28,34,72,99,15,21,74,15,64,22,80,41,97,74,46,14,49,75,45,12,87,87,18,18,72,89,23,20,39,47,53,72,64,97,97
random707,6,6,8,6,2,7,6,3,4,2,5,5,9,9,9,5,8,5,3,6,3,5,10,10,6,4,6,10,5,0,10,8,2,8,9,8,0,8,9,2,8,2,10,10,6,9,9,6,4,9,10,4,10,7,1,8,8,8,0,3
random708,0.292619083,0.374070003,0.609456845,0.883795629,0.179871243,0.515164076,0.625455397,0.742794493,0.387859302,0.064433713,0.864154471,0.994608536,0.657877449,0.938286100,0.544345000,0.771274642,0.471888220,0.190674378,0.880604316,0.562219232,0.422263768,0.095369570,0.016387518,0.138931057,0.230695983,0.090948137,0.578006438,0.545379840,0.276455346,0.943279737,0.669981410,0.541217159,0.574001609,0.576311681,0.229040323,0.222525819,0.162722872,0.471231602,0.664427305,0.984115622,0.531672004,0.631000994,0.516325140,0.955868632,0.459399607,0.483199707,0.457578652,0.432386257,0.473888996,0.139852791,0.590043753,0.323973414,0.307541230,0.395298136,0.891763319,0.360762560,0.369543007,0.334518475,0.346878325,0.380552491
random709,0.145617874,0.758966173,0.238939928,0.227752796,0.72429919,0.92042558,0.012163861,0.710880235,0.494731651,0.401966522,0.262246918,0.285162428,0.094471271,0.100686827,0.972225633,0.794415859,0.832081649,0.480450092,0.937875714,0.74635213,0.877584513,0.305664262,0.671834172,0.431580129,0.242440368,0.019197579,0.595228485,0.116625139,0.78597898,0.628390019,0.491585075,0.95522963,0.48017075,0.217274067,0.02758801,0.118939856,0.067223694,0.694249247,0.84337554,0.704913999,0.736222414,0.470568236,0.624685703,0.264783374,0.003471505,0.208220447,0.122524418,0.15342861,0.841672111,0.702313789,0.889714541,0.086662102,0.754482079,0.675591887,0.986914633,0.7978218,0.763140848,0.501141122,0.75526118,0.737867493
random710,99,59,32,85,42,23,99,79,19,17,94,84,79,53,26,20,69,50,22,36,56,50,60,32,7,79,73,13,23,79,9,89,19,87,4,29,18,0,9,0,40,99,27,30,56,55,34,30,70,99,85,36,82,94,3,26,2,95,37,66
random711,0,9,8,7,0,6,2,8,3,3,1,10,2,2,3,3,3,3,2,4,7,2,2,4,3,6,10,1,1,2,0,8,7,10,6,2,0,4,6,3,4,8,9,2,7,1,7,6,4,3,8,1,3,4,2,4,5,6,10,1
random712,0.537021828,0.448286346,0.161012778,0.615069603,0.592048071,0.926474121,0.522160322,0.590224598,0.335417821,0.532936600,0.113781342,0.900763641,0.925079075,0.189224937,0.019519486,0.391528571,0.018510562,0.006228129,0.449330001,0.763610133,0.645149341,0.246610645,0.891576210,0.572466801,0.576610215,0.419201800,0.152578386,0.739769885,0.903770637,0.264096105,0.666205851,0.588013539,0.152334487,0.119241861,0.572679619,0.715319480,0.323799502,0.217449887,0.584953566,0.704605763,0.374049640,0.286777596,0.970231751,0.684627363,0.870195730,0.742338058,0.309253746,0.320854827,0.015090789,0.978081921,0.225475428,0.983203085,0.544722357,0.020296011,0.348918703,0.965422017,0.056261138,0.946335120,0.212638608,0.367799146
random713,0.394568102,0.49669001,0.41857104,0.98013513,0.366289713,0.198459598,0.690595934,0.622548215,0.293727998,0.530822217,0.773171702,0.813310265,0.688669341,0.86405393,0.748400626,0.417313278,0.918707312,0.604235082,0.993741529,0.626030361,0.19106128,0.864176103,0.632741112,0.38209021,0.096779433,0.565997168,0.115535038,0.179842836,0.532532051,0.818776686,0.536444356,0.752040252,0.505867812,0.95121285,0.835100827,0.022407803,0.710404048,0.433725792,0.523403508,0.124813131,0.420456683,0.939792184,0.616470453,0.849897381,0.745234977,0.274471855,0.002455851,0.676820514,0.665451339,0.9923933,0.660684389,0.035491437,0.54250541,0.565297262,0.788228102,0.948332932,0.80145582,0.535267338,0.461983024,0.289943034
random714,54,41,11,59,43,62,9,34,24,74,69,66,23,95,68,61,89,66,18,77,21,96,95,87,34,18,65,0,29,89,99,8,52,25,42,61,62,48,41,25,78,1,55,29,57,91,33,1,34,77,20,66,48,17,75,49,11,34,52,90
random715,3,4,1,2,2,5,1,6,2,3,0,5,5,4,10,2,10,3,7,8,0,2,2,9,6,7,9,0,2,9,1,1,9,0,0,7,9,4,10,0,1,2,3,6,3,4,8,0,10,0,5,10,1,2,10,0,3,1,6,7
random716,0.358739522,0.761343099,0.730706208,0.251118237,0.568508536,0.746064720,0.482390295,0.027680473,0.453554252,0.830634208,0.732223257,0.255015080,0.453851633,0.803774966,0.501008428,0.399096988,0.693718272,0.040085391,0.182880914,0.979838794,0.098359197,0.362179051,0.864154883,0.339071078,0.643462298,0.922097555,0.958557647,0.461232401,0.011585950,0.415145007,0.759334167,0.845284450,0.586939905,0.938381601,0.538095621,0.040894040,0.646956205,0.966233938,0.834608454,0.238285472,0.943931407,0.681779317,0.418262259,0.146732229,0.628141056,0.798555727,0.827991794,0.884445131,0.887559729,0.192435170,0.283924366,0.437598749,0.562978473,0.259707674,0.893379371,0.479217368,0.172142898,0.617130029,0.104100866,0.195885689
random717,0.897191285,0.998082081,0.771848449,0.990565466,0.899242409,0.56746809,0.091029454,0.020588748,0.737670028,0.114089006,0.517258021,0.622366974,0.22161508,0.730784131,0.7686112,0.189206951,0.494100266,0.548203002,0.205814046,0.840027648,0.928318151,0.48157388,0.235246245,0.296457831,0.116853582,0.430380641,0.039952044,0.535724913,0.858529989,0.586829481,0.418108468,0.675718218,0.615559067,0.711330451,0.395266831,0.487576093,0.675170618,0.082402528,0.473884599,0.189220008,0.28306127,0.329908679,0.000861223,0.687888366,0.743694907,0.464275331,0.282942926,0.126770151,0.365969574,0.573933045,0.353927588,0.772605631,0.857888241,0.970131549,0.985145044,0.35149552,0.998753136,0.38611393,0.276949482,0.728230072
random718,35,68,38,94,34,30,6,46,53,40,31,3,87,21,75,47,68,44,19,96,46,65,43,96,45,19,87,66,48,69,44,12,62,5,17,35,89,50,64,96,57,38,100,62,76,99,8,94,68,93,91,14,82,9,35,8,61,19,99,9
random719,9,5,1,10,1,3,10,1,6,3,4,0,1,10,5,10,8,10,5,2,7,0,6,4,0,3,8,9,0,7,9,10,5,3,5,9,2,6,8,5,10,6,10,10,2,1,1,1,3,4,8,1,1,5,0,1,10,3,7,4
random720,0.508925314,0.317151635,0.955027874,0.372982953,0.775718827,0.484506577,0.620709864,0.555552994,0.852879363,0.269489290,0.909279294,0.731705830,0.912147748,0.890615628,0.901781805,0.993090381,0.518344819,0.209853101,0.964785326,0.304534958,0.655160559,0.082810626,0.170195398,0.447814852,0.386829499,0.081598749,0.479504528,0.780750944,0.850708749,0.906854424,0.213182444,0.005810542,0.744738348,0.102535391,0.214446006,0.129426444,0.460525946,0.111868369,0.448099219,0.702687606,0.394020637,0.562012385,0.762137689,0.091085434,0.419179355,0.546718384,0.024348083,0.883552772,0.428035721,0.336342428,0.086218200,0.294604450,0.389006152,0.111075554,0.383993745,0.423893118,0.384893205,0.616146474,0.513538011,0.570226794
random721,0.443285015,0.074806776,0.487279937,0.889045516,0.835258217,0.286947533,0.53004496,0.511343223,0.304833056,0.187220273,0.592759879,0.956031419,0.364884566,0.821599527,0.163243853,0.824599742,0.802888645,0.173084774,0.152429541,0.877393361,0.845624584,0.977939189,0.495481862,0.867105643,0.61032989,0.894924154,0.682570647,0.590446343,0.191672952,0.162431621,0.198934809,0.25003579,0.56759875,0.071811171,0.086888035,0.432583794,0.827075915,0.486096353,0.052623842,0.383354807,0.373563578,0.077033971,0.057823545,0.540263256,0.788351066,0.012012244,0.70262549,0.237847643,0.83299022,0.737661238,0.713370406,0.93593762,0.670162562,0.75604421,0.550196435,0.867252853,0.099408349,0.227100652,0.34289651,0.391253344
random722,75,51,34,12,30,21,2,28,89,87,59,62,33,97,2,32,2,24,47,80,45,87,58,90,97,22,36,48,53,11,11,53,71,78,75,78,88,97,50,100,72,3,98,2,71,15,84,85,68,71,50,81,97,55,84,11,62,60,16,45
random723,7,4,6,9,0,0,1,0,8,8,3,7,3,1,4,8,0,3,10,3,0,7,6,10,3,9,7,8,8,10,6,5,9,6,10,5,9,9,1,10,0,4,7,10,2,6,4,3,5,5,6,10,1,8,1,0,9,4,2,1
random724,0.655255875,0.507264372,0.609134980,0.207490495,0.091006024,0.067427491,0.790460347,0.108158116,0.035089513,0.734219650,0.738060808,0.577149317,0.297229804,0.212626960,0.442008290,0.539933777,0.158597432,0.923475631,0.537225428,0.274069767,0.035406883,0.154453783,0.347631771,0.728498299,0.100785958,0.313858117,0.137332630,0.066695611,0.932470911,0.849769080,0.936572853,0.266535013,0.766393305,0.003618611,0.438708803,0.073838578,0.265956555,0.709705390,0.203193885,0.734200026,0.903168495,0.421293768,0.236503079,0.139914885,0.061851462,0.538471348,0.100606230,0.137078574,0.992563174,0.121509737,0.075812400,0.102107015,0.685306803,0.641594881,0.203244383,0.919782971,0.584433786,0.045414763,0.345838137,0.680128037
random725,0.409778542,0.018433981,0.55525781,0.770927445,0.720189482,0.235127698,0.517049835,0.420963337,0.982350989,0.349678815,0.90627131,0.015495131,0.883782916,0.058587291,0.109901187,0.313745428,0.156768124,0.418126836,0.450083778,0.463537354,0.528157865,0.017742246,0.783186448,0.041354454,0.117054664,0.704891438,0.003630286,0.33519511,0.271874206,0.792793691,0.165940835,0.052324363,0.226444947,0.703548914,0.424640944,0.807219157,0.538868653,0.21626874,0.802275789,0.897101612,0.604512057,0.61531437,0.586967444,0.887101224,0.75570949,0.311007339,0.422731547,0.94911351,0.785336066,0.93905389,0.38357444,0.681273284,0.16073462,0.900568419,0.440116563,0.504361647,0.81481885,0.912597256,0.017735189,0.499777542
random726,88,84,60,19,53,83,8,1,66,91,35,18,90,84,45,26,8,95,34,84,22,75,41,9,43,15,43,38,9,99,24,76,95,8,8,23,32,65,59,12,99,73,28,68,22,12,44,52,69,26,58,56,5,89,21,93,80,98,41,11
random727,0,6,4,8,3,10,7,9,8,9,10,3,10,2,2,10,5,5,2,8,4,8,7,6,9,8,7,10,0,4,0,5,2,4,3,2,1,10,1,6,7,7,1,1,8,7,3,4,9,9,5,2,5,1,8,5,1,8,1,3
random728,0.298133068,0.664481761,0.834264242,0.219254210,0.978070118,0.647287958,0.864888186,0.876517805,0.491173206,0.370122876,0.331321323,0.349596021,0.533911109,0.751991773,0.331498398,0.659764113,0.851666060,0.459850826,0.535575018,0.951068362,0.409851177,0.180858637,0.427632140,0.998916200,0.051510591,0.453346545,0.953370364,0.384537241,0.369820528,0.235569514,0.034354142,0.804690768,0.123962802,0.484451965,0.646372660,0.713143954,0.607757345,0.895483257,0.040354242,0.166114997,0.945984228,0.229144939,0.634832263,0.256191099,0.113373556,0.075188828,0.594140908,0.492266532,0.062342251,0.743385577,0.028685439,0.876308941,0.131109745,0.712043932,0.278202397,0.170621719,0.138279109,0.958723727,0.357939675,0.911408048
random729,0.896960935,0.899684201,0.432114718,0.120317811,0.500637503,0.75003477,0.504477979,0.808453293,0.559405521,0.932496402,0.991403796,0.666936988,0.754897305,0.135900776,0.752589322,0.909107981,0.136126058,0.986875369,0.851342305,0.923635241,0.255732029,0.619631218,0.398643733,0.191435879,0.830979415,0.508087351,0.156103374,0.549968849,0.451167626,0.145931039,0.871614256,0.966608405,0.75646286,0.406825685,0.323060656,0.483846499,0.641794369,0.188286025,0.582292542,0.562679045,0.706988176,0.872997904,0.305324854,0.287415365,0.105523714,0.247970115,0.947094737,0.19335605,0.400090679,0.948782404,0.991408921,0.731432153,0.053017788,0.9643702,0.426465651,0.863937372,0.235676568,0.742842455,0.397683561,0.931525498
random730,1,61,69,68,25,37,14,98,74,38,60,86,8,61,2,51,70,39,13,92,56,70,77,66,7,45,92,9,41,97,1,70,7,18,58,0,98,96,98,81,35,15,61,98,91,25,96,3,12,84,63,23,49,30,10,90,77,8,0,93
random731,2,7,7,8,9,8,0,1,4,9,7,9,2,6,10,5,3,2,2,10,0,7,9,9,2,1,10,4,5,7,4,2,9,4,10,1,6,6,10,4,1,7,1,8,2,2,8,0,10,7,7,3,4,1,7,10,0,3,1,8
random732,0.567164538,0.665827432,0.081517208,0.534491143,0.584081691,0.242100190,0.031631496,0.433003106,0.564319070,0.194425582,0.683833621,0.685401947,0.411955686,0.063487804,0.095638884,0.495501716,0.708656440,0.926753376,0.514855473,0.070821811,0.312203151,0.175105153,0.311655612,0.705627251,0.473941465,0.901396280,0.031608906,0.531059945,0.909319738,0.523793546,0.340828424,0.833045400,0.829330967,0.090106956,0.402918773,0.169452782,0.030788202,0.583070336,0.792741945,0.452884062,0.845189867,0.394957359,0.916605441,0.102552380,0.151865403,0.708432054,0.630213605,0.542154840,0.647755855,0.906127592,0.455745648,0.882560442,0.303637776,0.328338087,0.800106736,0.341321328,0.539898295,0.324143193,0.029946734,0.574482003
random733,0.125216296,0.716359854,0.359051212,0.635921304,0.436580345,0.426533865,0.950957194,0.573823448,0.733780367,0.903722216,0.671688406,0.408569476,0.347980943,0.151873016,0.204777628,0.457505616,0.797869998,0.853523253,0.051431506,0.863495962,0.998178676,0.402307135,0.005675049,0.137513562,0.343444443,0.804122889,0.720691228,0.49857485,0.480472672,0.984126123,0.152039347,0.687078307,0.437862368,0.90748517,0.720343681,0.809090235,0.920121374,0.934277668,0.031812955,0.808924228,0.978377147,0.073635717,0.20625049,0.635587801,0.128056673,0.24645304,0.323156314,0.889148778,0.390481095,0.62757505,0.989713176,0.044525546,0.364169717,0.840399578,0.733029331,0.743830589,0.053523351,0.691744214,0.026842363,0.462370421
random734,35,79,8,31,72,26,28,13,49,90,36,57,5,69,65,52,93,58,9,56,24,40,59,57,8,19,1,50,34,70,8,33,79,39,49,65,4,0,76,46,92,74,7,43,2,95,65,44,85,36,92,71,55,75,15,47,93,13,25,24
random735,10,7,4,3,7,1,9,3,9,3,4,4,0,1,6,4,10,2,2,6,9,2,8,8,8,5,8,10,1,1,9,1,9,1,1,0,6,1,7,8,8,6,4,10,2,4,4,5,4,1,2,10,1,5,10,1,1,0,0,2
random736,0.852531796,0.088109696,0.067428282,0.588131955,0.183735649,0.387563025,0.271410258,0.257372464,0.876972797,0.364090721,0.221311255,0.469630618,0.016402896,0.507978903,0.865806571,0.351843147,0.080971477,0.236016596,0.664215069,0.595441296,0.329016822,0.238901966,0.401972630,0.494063752,0.374142470,0.974021657,0.176956502,0.166868149,0.979021867,0.829972044,0.082623084,0.090764080,0.532910067,0.235597945,0.087692095,0.641867582,0.832464668,0.394922970,0.660967690,0.833131240,0.660277570,0.698338145,0.994938632,0.762809886,0.572860705,0.592470169,0.175405234,0.992787026,0.179776610,0.845194536,0.995403590,0.551466717,0.016163651,0.635381742,0.451099435,0.740825455,0.271981345,0.862688128,0.569380435,0.772413637
random737,0.362491449,0.254557556,0.747727496,0.263165347,0.019746365,0.560139408,0.279922747,0.191754847,0.670161939,0.770997245,0.891169555,0.164613675,0.795388197,0.455702943,0.032515796,0.283913401,0.324232953,0.215108448,0.825511824,0.36358703,0.991283427,0.212162063,0.100869059,0.345296788,0.335150646,0.349549395,0.08619174,0.619372674,0.70154495,0.866632327,0.896165962,0.77379321,0.779718638,0.240291683,0.200676325,0.888957574,0.735235792,0.286855006,0.864552141,0.314935229,0.045038568,0.448893128,0.143136688,0.339957219,0.623771502,0.798185613,0.767355576,0.089934077,0.363079915,0.632499593,0.963846961,0.313708457,0.87885661,0.756688619,0.956847137,0.947680868,0.404315155,0.86806269,0.997310568,0.05571819
